subject_ID,caudalanteriorcingulate,caudalmiddlefrontal,cuneus,entorhinal,fusiform,inferiorparietal,inferiortemporal,isthmuscingulate,lateraloccipital,lateralorbitofrontal,lingual,medialorbitofrontal,middletemporal,parahippocampal,paracentral,parsopercularis,parsorbitalis,parstriangularis,pericalcarine,postcentral,posteriorcingulate,precentral,precuneus,rostralanteriorcingulate,rostralmiddlefrontal,superiorfrontal,superiorparietal,superiortemporal,supramarginal,transversetemporal,insula
CNBD_00534,524,1538,1828,262,2313,5295,2994,629,4204,2637,2966,1564,3887,697,1526,1441,607,1470,1640,4183,788,4307,4020,505,4621,8323,3778,4377,3516,315,1925
CNBD_00535,622,1968,1946,231,2206,5323,2582,881,4709,2602,3330,1461,3679,657,1737,1332,479,1085,1644,4226,1013,4322,4110,611,3708,7759,4534,4317,2628,281,1677
CNBD_00538,849,2057,1959,268,2955,4786,3608,883,4472,3155,3393,1743,4571,676,1464,1726,789,1402,1510,4974,1173,4755,4535,898,3837,7253,4749,4949,4252,375,2071
CNBD_00549,1003,2300,1948,305,2782,4876,3351,938,4677,2509,3258,1638,3949,798,1806,1832,735,1693,1749,5046,1063,4338,4643,874,3558,8310,4896,4815,3814,372,2112
CNBD_00550,924,2593,1970,216,2589,6467,3410,850,5462,3261,2884,1875,4291,615,1915,1540,662,1223,1579,4598,1347,5303,4443,1151,3863,9355,4738,4791,3234,369,2057
CNBD_00551,771,2118,2219,345,2661,4981,4109,1333,5916,2746,3126,1433,4353,779,1646,1316,696,1478,1629,4889,1335,4895,4106,744,3890,8627,4493,4892,3756,363,2162
CNBD_00553,704,2410,1785,335,2860,6056,4263,1046,4993,2920,3106,1692,4741,711,1478,2125,659,1908,1380,5017,1569,4949,4137,622,4003,9030,4817,5466,3857,375,2069
CNBD_00556,742,2609,2119,266,2576,4671,2924,804,4667,2529,3898,1462,3607,684,1736,1398,631,1609,1682,5378,986,4404,4244,830,4427,8583,4609,4622,3439,323,1861
CNBD_00557,916,2524,1793,239,2592,5179,3535,905,4769,2690,2480,1529,4607,746,1509,1263,655,1462,1231,4218,1347,4729,3853,766,4590,9686,4351,4756,3437,317,2142
CNBD_00558,895,1650,1986,348,2490,5119,3438,907,4740,2778,2418,1614,3811,559,1396,1289,680,1438,1405,4672,1118,4493,4125,984,3751,8339,4296,4904,3278,384,2008
CNBD_00559,843,2803,1994,339,2863,5311,3949,1128,4964,2724,3479,1538,4115,575,1402,1751,834,1536,1544,4267,1046,5237,4235,825,3997,8192,4404,4686,3161,330,1939
CNBD_00560,903,2670,1889,393,2907,5074,4384,1023,4941,2940,2776,1754,4271,738,1424,1892,811,1574,1494,4741,1201,5031,4618,879,3989,10003,4982,4936,3182,351,2112
CNBD_00562,686,2016,1900,211,1849,3889,2639,760,3841,2588,2713,1364,3656,539,1254,1230,590,1240,1347,3534,991,4093,3437,666,3272,7668,3538,4223,2910,286,1627
CNBD_00563,493,2503,1916,340,2786,5759,3603,1093,4895,2737,3182,1737,4267,652,1719,1561,545,1343,1506,4780,1358,5170,4118,1017,4293,9885,4399,5029,3338,357,2147
CNBD_00564,1055,2464,1895,358,3042,4789,3763,957,5041,2680,3379,1563,4830,744,1256,2419,684,1734,1586,3450,1080,4004,3549,1018,5604,10831,3102,5650,2459,393,2192
CNBD_00565,321,2642,1907,378,2595,5137,3447,848,4521,2846,3269,1505,3879,620,1625,1302,625,1337,1733,4362,972,4737,4039,641,4086,9084,4522,4453,3317,301,1981
CNBD_00566,665,1976,2181,261,2651,5490,3646,723,4826,2542,3337,1534,4048,651,1571,1481,665,1389,1720,4031,939,3906,3634,569,4411,9023,3694,4382,3434,349,1930
CNBD_00568,550,2119,2295,373,3282,5917,4388,976,4996,2733,3225,1690,4339,622,1774,1909,651,1611,1640,4582,963,4896,4332,738,4839,8984,5280,4776,4160,356,1926
CNBD_00569,1141,1796,1884,219,2700,5296,3968,1009,4457,3130,2735,1795,4572,704,1690,1460,670,1588,1383,3943,1303,4252,4443,1016,4775,8125,4595,5063,3176,315,1998
CNBD_00570,642,2160,2087,283,2361,5575,3163,729,4778,3031,3240,1718,3945,725,1747,1630,665,1613,1416,4223,1260,5002,3944,781,4406,8816,4413,4111,3233,325,1935
CNBD_00571,691,2262,2502,306,3385,5886,4047,1008,5655,2855,3371,1676,4887,766,1852,1579,747,1510,1977,4788,1178,5312,4180,872,4582,10209,4582,5034,3682,375,2156
CNBD_00572,622,1958,1798,345,2237,4895,3882,919,4340,2773,2660,1622,4191,671,1445,1354,560,1484,1355,4577,1180,4974,4162,732,4047,9072,4173,5129,3984,395,2182
CNBD_00574,899,2591,2342,342,3000,5055,4184,1106,5957,3361,3252,1744,4457,714,1835,1614,687,1316,1950,5720,1425,4875,4840,881,4749,10515,4752,5169,4039,387,1882
CNBD_00575,931,2709,2132,359,2519,7441,4465,1084,4882,3281,3275,1711,5140,625,1701,2112,698,1732,1635,4622,1492,5141,4696,771,4536,10804,4416,5098,3804,393,2104
CNBD_00576,555,2026,1824,233,2425,4944,2823,894,5187,2929,3417,1457,4007,698,1788,1420,662,1524,1379,4257,1128,4848,3886,673,3740,9232,4705,4161,3002,300,2017
CNBD_00577,367,2413,1792,303,2317,4590,3151,878,3884,2259,2771,1600,3414,658,1585,1277,506,1411,1346,4203,999,4810,3754,642,3216,8656,3930,4524,3054,354,2153
CNBD_00578,560,1891,1505,428,2720,4965,3485,802,4710,2428,2856,1455,3888,660,1866,1272,562,963,1435,4413,976,4491,3608,558,2795,8345,3581,4615,3269,277,1809
CNBD_00579,680,1705,1677,338,1934,4198,2985,811,3754,2288,2100,1547,3063,489,1364,1614,469,1345,1172,4120,1104,4179,3456,657,3578,7581,3444,4080,2951,296,1730
CNBD_00580,648,1968,1647,267,2363,4261,3220,633,4429,2356,2373,1296,3255,520,1292,1162,641,1050,1384,4101,918,4247,3710,687,3402,6693,3981,3990,2552,269,1760
CNBD_00581,945,2783,2213,618,3632,6593,3751,1123,6317,3487,3246,1798,4306,732,1555,1694,680,2010,1493,5215,1410,5191,4971,1071,5386,10751,5151,5727,4086,368,2458
CNBD_00582,657,2048,1880,256,2669,5409,2941,818,4452,2546,2923,1338,3403,695,1330,1743,599,1553,1455,3930,901,4265,4165,769,3516,6904,3579,4298,2893,310,1660
CNBD_00583,550,1803,1778,220,2452,4445,2998,727,4536,2407,2753,1504,3614,692,1315,1324,596,1236,1145,4255,930,4143,3779,781,3645,7145,4028,3823,2902,279,1732
CNBD_00584,602,1806,1385,251,2052,4366,3023,798,4028,2179,2522,1367,3011,561,1338,1633,599,1606,1184,4184,992,4054,3177,686,3213,6990,3312,4010,2740,261,1902
CNBD_00586,842,2163,2381,314,3201,5405,4045,1073,5115,3057,3028,1772,4709,672,1541,1905,792,1496,1777,5393,1381,5087,4738,1067,4687,9390,5120,5199,5313,350,2406
CNBD_00587,582,2362,1513,243,2150,4711,2377,795,3712,2533,2478,1634,3700,563,1628,1536,617,1458,1328,4095,1076,4763,3673,553,3669,8753,3948,4636,3274,361,2164
CNBD_00588,812,2366,1758,276,2762,5387,3171,957,5346,3246,3181,1782,4348,615,1600,2188,756,1950,1146,4191,1454,5191,4456,1010,4382,9801,4492,4961,3268,305,2081
CNBD_00590,563,1657,1317,268,2381,4390,2980,714,3351,2153,2389,1438,3319,708,1343,1169,554,1065,918,3781,785,3845,3408,609,2813,7769,4092,3942,3090,290,1755
CNBD_00592,737,2104,1717,352,2184,4541,3243,842,4696,2900,3188,1474,3518,597,1639,1480,704,1084,1750,4153,1090,4437,4203,780,3482,7978,4775,4325,3786,336,2117
CNBD_00593,536,1787,1292,326,2283,4157,2540,727,3459,2469,2344,1330,3075,671,1447,1501,547,1312,888,4015,998,4280,3506,606,3018,7322,3591,4282,3072,328,1703
CNBD_00594,829,2146,1726,229,2257,3957,3402,802,4535,3273,3091,1738,3597,503,1495,1647,555,1304,1486,4684,1037,4495,3982,796,4597,8317,4334,4522,2978,326,1954
CNBD_00595,623,1921,2314,455,2755,5310,3222,911,4908,2477,3413,1451,3554,566,1429,1519,590,1389,2035,4212,1095,4764,3736,685,3869,7919,3746,4382,3011,4,366
CNBD_00597,807,1736,1918,294,2355,4978,3769,727,4853,2238,2809,1312,3821,747,1451,1538,791,1530,1295,4321,1210,4413,3422,1116,3616,7916,4178,4562,2772,315,1849
CNBD_00598,868,2678,1717,339,2580,5129,3169,979,4198,2707,2693,1550,4018,614,1659,1647,760,1360,1351,4497,1381,5001,4258,703,3651,9393,4644,5557,3706,346,2089
CNBD_00600,755,2099,1794,389,2460,5911,3786,908,4097,2986,2951,1584,3896,734,1669,1366,637,1244,1348,4373,1323,4421,4102,699,4382,8355,4767,4430,3797,290,1852
CNBD_00602,788,2268,2136,353,2566,4346,3346,1055,5457,2820,3263,1541,3957,611,1381,1603,719,1523,1822,4627,1047,4728,4280,788,3461,7447,3894,4407,3389,299,1912
CNBD_00604,891,1903,1939,275,2540,4912,3687,950,4273,3002,2832,1555,4641,741,1577,1637,645,1469,1472,5076,1151,4540,4175,805,3783,8860,4402,5301,4129,333,2025
CNBD_00607,527,1287,1184,526,2678,3429,2813,695,3196,2485,2505,1313,3414,701,1590,1542,383,1478,942,4663,830,3404,3413,574,3017,6779,3465,4751,4093,374,1927
CNBD_00608,736,1839,1494,273,2486,4756,2799,754,4309,2027,2587,1338,3406,657,1506,1197,503,1372,1132,4099,1195,4450,3511,669,3482,7975,4177,3912,2713,262,1731
CNBD_00609,756,2062,2069,283,3307,5598,3209,1093,6478,3289,3289,1739,4878,767,1884,1506,698,1295,1563,4916,1311,5148,4157,742,4589,9561,4728,5141,3923,407,2217
CNBD_00610,610,1679,1716,330,2495,4620,3343,1002,4825,2379,2702,1400,3839,627,1470,1439,745,1549,1404,3929,1072,4287,3625,607,3072,7552,3975,4513,2980,302,1882
CNBD_00611,945,1851,1924,291,3017,5844,3986,1166,4923,2919,3119,1843,5044,778,1614,1916,754,1838,1423,4371,1233,4880,4626,947,4256,8616,4567,5423,3857,376,2229
CNBD_00612,849,2229,2294,313,2666,5083,3483,862,4765,2430,2961,1599,3823,600,1534,1527,527,1252,1531,4746,1293,4968,4291,875,3764,8819,4313,4297,3079,308,2026
CNBD_00616,863,2398,2430,455,3177,6764,4425,885,5031,3303,3594,1680,5609,772,2089,1712,810,1842,1912,6087,1506,6363,4378,908,4754,10365,4982,5669,3863,376,1887
CNBD_00617,600,1956,2176,347,2528,5282,3665,894,5809,2952,3222,1422,4592,767,1702,1306,838,1718,1611,4137,1178,4956,3762,824,3911,8065,4171,4530,3057,300,2035
CNBD_00618,676,2195,2130,366,2403,5527,3235,1014,4938,2611,3618,1636,4170,653,1227,2053,629,1583,1916,3888,1116,5507,3283,747,4348,9742,3341,4569,2330,294,1867
CNBD_00619,899,2633,2165,307,3064,6341,4471,1090,4713,3186,2767,1784,5294,624,1474,1877,832,1498,1489,5360,1333,5413,5153,1087,4612,9099,5273,5235,4506,355,2177
CNBD_00620,753,1548,1917,262,2339,4393,3037,1004,4719,2925,3280,1455,3284,604,1439,1356,538,1206,1820,3916,1265,3836,3915,652,3687,7425,4660,4145,3047,282,1713
CNBD_00621,650,1695,1503,294,2099,4788,3148,804,3980,2918,2649,1620,3736,580,1268,1151,666,1344,1069,4106,1060,4076,3436,543,3290,7567,3990,4089,2690,293,1948
CNBD_00625,936,2740,2591,331,3458,5655,4366,1232,6875,3664,3935,1777,5145,700,1955,1926,754,1685,2021,5186,1372,6142,4718,720,5609,11104,5867,5453,4259,430,2391
CNBD_00626,981,2382,2152,344,2567,5901,4522,1005,5212,3293,3430,1648,4334,637,1686,1533,768,1923,1818,5234,1327,5313,5263,879,5128,8631,5334,4858,3658,398,1958
CNBD_00627,723,2031,2120,355,2875,6208,3838,826,5557,3186,3223,1785,4949,836,1326,2165,672,2014,1494,4647,1189,4507,4540,841,4669,8710,4882,5400,3716,322,2025
CNBD_00628,924,3039,2101,524,3309,5946,4873,1221,5390,3884,3333,1980,5153,795,1803,1684,805,1740,1717,5628,1416,5508,5318,1053,4964,10654,5478,5695,4496,463,2377
CNBD_00629,872,2738,2286,297,3004,6028,3681,1161,5735,3224,3679,1599,4358,714,1582,1640,652,1451,1548,5088,1588,4945,5100,835,4073,9664,5216,5223,3570,348,2090
CNBD_00630,617,2129,2251,374,2529,6494,4509,1058,6274,3258,3481,1805,5109,602,1435,1685,873,1752,1774,5087,1275,5244,4478,751,4164,9523,4361,4927,4110,388,2263
CNBD_00631,828,2423,2306,390,2969,6673,3919,966,4923,2872,2916,1741,4581,563,1956,1623,742,1685,1410,4559,1323,4670,3887,928,4222,8811,4291,4864,3866,335,1965
CNBD_00632,871,1934,1930,379,3198,5118,4525,977,5068,3041,2979,1707,4443,657,1375,1918,599,1938,1398,4756,1147,4187,4418,1053,4068,8179,4382,4582,4032,369,2063
CNBD_00633,918,2294,2380,353,3054,7021,4030,866,5516,3498,3295,2027,4919,784,1877,1853,825,1778,1899,6091,1358,5972,4539,903,5005,10805,4464,5440,3643,365,2318
CNBD_00634,707,2198,2460,378,2698,5410,3775,1002,5937,3243,3737,1757,4677,641,1405,2052,813,1642,2327,4957,1171,4673,4116,941,4052,8369,4158,4798,3317,316,2188
CNBD_00635,725,2785,2443,376,2904,6579,4634,1186,5872,3166,3616,1829,5441,795,1694,2066,751,1979,1818,4978,1370,5314,4784,804,4579,10259,4622,5462,3836,381,2190
CNBD_00636,1745,2550,2362,703,2415,4556,4313,1129,5242,3445,3487,1844,4443,545,1447,1571,769,1706,1739,4691,1876,4914,5482,1321,5507,8952,6043,4819,4095,366,2146
CNBD_00640,656,2160,1868,225,2437,5407,3268,920,4867,2686,2480,1463,4033,697,1562,1812,797,1645,1125,3980,888,4623,4770,874,3484,8399,4377,4439,3580,406,2101
CNBD_00642,560,1689,1969,251,2554,5063,3457,850,4114,2585,2676,1605,4688,653,1355,1400,591,1587,1419,3329,1036,4000,3730,877,4112,8305,3868,4690,2979,341,2062
CNBD_00643,575,1575,1734,350,2378,4324,3104,771,4151,2306,2634,1149,3380,567,1208,1236,548,1196,1286,3420,870,3925,3149,616,3163,6532,3624,3996,2871,270,1757
CNBD_00648,666,3122,2039,289,2731,4225,3093,807,4829,2479,2540,1523,3604,587,1393,1574,558,1457,1661,3289,1173,4915,3394,797,3646,8632,2565,4408,2408,322,1892
CNBD_00649,651,1597,1654,261,2373,4507,2950,787,4433,2429,2710,1436,3379,545,1196,1510,527,1374,1390,3594,891,3795,3380,580,3284,6399,3444,4014,3304,263,1784
CNBD_00650,801,2109,2256,329,2583,5596,3223,1126,5025,2587,3330,1573,3924,667,1384,1758,575,1626,1941,3972,1366,4582,3759,891,4193,8702,4096,4897,3181,370,2104
CNBD_00651,934,1873,2025,248,2500,5056,3418,858,4264,2756,2962,1689,4283,615,1707,1431,623,1594,1767,4857,1378,5133,3231,893,3686,8523,4154,4682,3335,318,1899
CNBD_00652,683,2591,2199,341,3171,6341,4212,926,5684,3978,3247,2099,4274,865,2242,1916,808,1552,1767,5007,936,5531,4971,811,5786,11962,5610,5332,4337,410,2271
CNBD_00653,719,2135,2279,407,2818,4891,3883,1058,4418,3185,3356,1652,4162,665,1614,2170,739,1550,1698,4591,1379,4650,4905,859,3526,8972,4626,4539,3741,300,2048
CNBD_00654,928,2055,1675,362,2483,5657,3732,1008,4446,2689,2952,1667,4492,607,1461,1240,553,1178,1377,4425,1315,4576,3536,779,4004,8232,4122,4643,3481,319,1774
CNBD_00655,855,2168,2259,318,2841,5180,3290,985,5031,2968,3099,1739,4282,617,1677,1477,528,1245,1778,4233,1163,5030,3544,984,4420,8822,4845,4790,4295,348,1860
CNBD_00656,620,2492,1956,270,2748,5096,3205,1103,4395,2872,2529,1496,3976,638,1500,1634,637,1399,1350,4932,1115,4790,4546,609,4153,8546,4772,4419,3671,332,2109
CNBD_00658,620,2604,1834,373,2640,4899,3695,1025,4691,2964,2667,1540,4210,584,1490,1780,683,1367,1476,4536,1085,5036,4424,848,3473,8257,5002,4795,3471,351,2117
CNBD_00662,759,1994,1711,311,2821,4502,3273,917,4706,2245,2684,1515,3964,642,1546,1493,621,1210,1160,4459,1287,4805,3984,915,3335,7663,3844,4438,3687,312,2045
CNBD_00663,680,1911,2039,401,2768,5118,3769,985,5261,3375,3325,1831,4292,813,1160,2174,744,2376,1717,3041,1358,3622,3934,710,5522,10275,4256,5077,2521,310,2209
CNBD_00664,824,2047,1742,379,2498,4340,3254,879,4339,2617,2858,1528,3612,567,1383,1292,604,1314,1566,3930,1091,4455,3591,772,3534,7162,3830,4488,2902,320,1979
CNBD_00667,1059,2839,1985,330,3156,5464,3510,981,5232,2952,3664,1650,3839,642,1419,1973,627,1586,1730,2897,1332,4774,3844,972,4078,9070,3055,4408,2543,307,2310
CNBD_00674,883,2362,2108,310,2547,5107,3735,942,5013,3022,3054,1602,4309,580,1828,1566,701,1845,1431,5944,1195,5026,4565,1124,4105,9406,4585,5501,3948,4,396
CNBD_00676,705,1788,1397,310,2271,4506,3111,807,3615,2433,2131,1487,3699,575,1583,1636,534,1371,991,3537,1141,3853,3368,560,2970,7218,3583,4462,2658,10,308
CNBD_00677,778,2539,1766,394,2607,5296,4216,919,4940,3011,2934,1703,4291,559,1647,1605,763,1685,1427,5128,1401,5480,3826,916,3486,8831,4391,4677,3381,333,2049
CNBD_00679,623,2020,2156,318,2558,4327,3552,799,5664,2332,2799,1286,3846,593,1578,1320,561,1383,1792,4720,924,4680,3967,619,3329,7878,4238,4706,3200,280,1971
CNBD_00682,937,2085,2134,264,2583,5048,3459,975,5362,3142,3117,1778,4773,711,2073,1784,629,1902,1700,4500,1247,5548,4153,919,4676,11155,4543,4878,2969,328,2153
CNBD_00683,675,1834,1602,322,2708,5174,3475,1000,4195,3108,2301,1798,4055,610,1455,1288,695,1194,1152,5473,1310,4418,3959,1051,3847,8448,5166,5238,4426,332,1971
CNBD_00684,618,1626,1631,285,2166,4749,3206,860,4679,2350,2869,1427,3947,526,1319,1196,564,1157,1536,3958,911,4033,3189,571,3278,7537,3822,4675,3189,269,1733
CNBD_00685,825,2277,2087,495,2892,6136,4164,1057,5538,3301,3430,1901,4144,665,1847,1727,750,1794,1817,4727,1474,4838,4133,844,3956,9450,5304,4918,3617,336,2163
CNBD_00687,664,2495,1768,436,2524,5229,3984,962,4821,3204,3128,1805,4377,588,1541,1172,640,1310,1619,4905,1164,4813,3756,760,4132,8588,4425,5228,4214,334,2083
CNBD_00688,530,1972,1880,369,2530,4742,3431,799,4566,2550,2377,1509,3548,509,1393,1190,482,981,1306,4049,1032,3940,3187,549,3523,7893,3730,4091,2641,246,1647
CNBD_00690,775,1730,1591,295,2258,4776,3248,718,4739,2794,2329,1627,3963,592,1496,1216,627,1229,1133,4055,1141,4194,3125,874,3628,8009,3369,4207,2654,359,1795
CNBD_00691,823,2901,1896,311,2682,6365,3354,1171,5348,3229,3133,1712,4635,664,1627,1474,696,1262,1633,4814,1206,5111,4014,974,3627,9587,4107,5264,3274,317,1960
CNBD_00693,593,2340,2228,337,2428,5528,3198,1162,5471,2925,2970,1565,3731,574,1351,1543,716,1393,1682,4976,1076,5380,4141,556,4153,8360,4158,5142,3195,340,1943
CNBD_00694,805,2304,2377,396,3061,5806,4833,817,5313,3380,2902,2037,4626,636,1625,1447,709,1467,1687,4038,1184,5425,3667,625,4183,9705,4862,4779,3036,345,1979
CNBD_00695,979,2402,2147,382,2453,6097,4173,1037,5716,3036,3119,1703,4451,533,1745,1499,751,1321,1762,4315,1190,5217,3947,898,4313,8056,5059,4583,3459,341,1919
CNBD_00696,792,2804,2191,436,3140,6350,4550,1034,5164,2530,3244,1663,4832,761,1669,1506,669,1384,1775,5093,1261,5302,4419,807,4503,10083,4133,5063,3227,339,2087
CNBD_00697,871,2174,1899,412,2919,5856,4142,897,5445,3245,2946,1793,4294,645,1614,1429,575,1237,1444,5079,1252,4851,4130,942,4481,8366,4709,5409,4000,350,2008
CNBD_00698,683,2803,2339,241,2801,5109,3700,940,5682,3566,3459,1791,4769,644,1708,1692,701,1371,1899,4571,1438,5209,3909,876,4827,8879,5496,5964,3829,407,2117
CNBD_00701,840,2142,2210,355,2813,4910,3188,1013,6186,2927,3196,1632,4135,565,1700,1266,612,1513,1372,4385,1404,4238,4024,934,4040,8843,3947,4327,3631,341,2080
CNBD_00702,734,1978,1842,333,2464,5136,4139,748,5089,3222,2863,1789,4262,665,1525,1281,626,1397,1344,3813,1244,4624,3244,783,4060,8308,3887,4219,3256,332,1782
CNBD_00703,755,2179,1440,250,2238,4480,4037,713,3856,2438,2270,1680,4407,540,1135,1376,469,1209,856,4050,1056,3923,2993,730,3355,7995,3570,4948,3743,352,1592
CNBD_00704,688,2524,1700,315,2707,5579,3704,889,4899,2493,3232,1587,4042,710,1371,1245,548,1467,1546,4513,1136,4433,3652,745,3532,8061,3758,4571,3046,249,1907
CNBD_00705,1003,2654,2294,268,2977,6229,4229,1031,6045,3837,3768,2028,5092,772,1996,1726,759,1944,1775,4294,1428,5768,4369,913,5350,11038,4067,4876,3286,319,2190
CNBD_00706,601,2115,1703,306,2652,5482,4435,812,4325,2832,2474,1759,4724,633,1764,1368,635,1241,1103,4537,1203,4382,3467,727,3616,8888,4274,5016,3975,294,1885
CNBD_00707,592,1938,1795,380,2844,4808,4213,814,4696,2660,2899,1505,4399,646,1414,1770,645,1644,1425,4200,1061,4347,3798,591,3849,8418,4416,4266,3126,283,1891
CNBD_00708,934,2162,1657,411,2799,5740,4204,922,4381,3192,2948,1715,4386,751,1699,1405,647,1295,1118,5608,1546,4649,3838,901,4226,9168,4278,5068,4162,391,1976
CNBD_00709,621,2750,2318,495,2529,5533,3841,1147,5709,3432,3421,1959,4691,601,2056,2146,665,1873,1808,5140,1226,6962,5166,831,4433,10699,5199,5333,4241,448,2455
CNBD_00710,675,1797,1857,276,2814,5480,3318,755,5179,2477,2815,1496,3854,547,1490,1264,541,1231,1286,4167,1099,4532,3703,678,3488,7813,4238,4628,3133,386,1816
CNBD_00711,734,2746,2138,447,2834,5009,4344,1119,5601,3263,3073,1840,4422,618,2098,1387,675,1612,1493,5104,1589,5437,4531,1176,4229,9685,5488,5997,4287,483,2213
CNBD_00713,719,1619,2079,352,3134,6225,3841,1161,5715,2999,3485,1666,4393,593,1707,1716,765,1636,1596,5127,1237,4419,4315,872,4410,8901,4750,5086,3876,332,2195
CNBD_00716,628,1700,1662,248,2413,4433,3514,916,4838,2355,2955,1205,3950,589,1086,1443,548,1594,1410,4176,1090,4469,3526,673,3728,7874,3515,4920,3181,373,1871
CNBD_00717,530,1637,1681,276,2419,3902,3117,795,4486,2524,2967,1349,3595,605,1212,1357,640,1322,1326,3938,830,3961,3393,588,3293,7397,3073,4567,2847,302,1905
CNBD_00718,551,1929,2002,354,2632,4411,3321,944,5157,2661,2734,1580,4045,721,1558,1520,713,1669,1336,4293,1173,5032,3709,745,3846,10596,4219,5111,2987,358,2085
CNBD_00720,651,2182,2000,455,2819,6269,3834,1029,4665,2990,2851,1733,4316,595,1567,1635,621,1363,1349,4683,1128,4793,4209,848,4626,10060,4337,4945,4205,301,2090
CNBD_00721,619,1851,1389,277,2120,4192,3615,697,3433,2491,2222,1452,3759,479,1601,1141,611,1092,1036,3508,1288,4059,3260,579,3124,8073,3535,4322,3099,300,1874
CNBD_00723,835,2073,2086,396,2416,5318,3631,849,4627,2348,3231,1684,4042,552,1693,1273,628,1469,1583,3946,1156,4138,3477,771,3963,8098,3973,4304,2747,292,2076
CNBD_00724,780,2131,1670,318,2474,5146,3663,1047,4688,2820,3180,1565,4253,666,1553,1313,620,1419,1335,4810,1196,4813,4484,910,3472,7878,4661,4965,3572,325,2044
CNBD_00726,690,1713,2068,361,2107,5043,3477,895,4696,2488,3317,1471,3948,630,1316,1505,565,1547,1721,4294,1219,4255,3979,644,3687,8587,4415,4555,3048,264,1822
CNBD_00727,717,1750,1957,244,2516,4800,3406,1027,4966,2826,3723,1581,4360,610,1708,1315,623,1193,1883,3978,1041,4353,3814,663,4014,8844,3737,4417,2929,314,2047
CNBD_00728,1059,2142,2272,276,2302,4935,3493,1335,5219,3123,4254,1591,4135,668,1656,1444,776,1716,2042,3866,1700,4523,4351,815,3950,7960,4415,4986,3279,359,2088
CNBD_00729,1004,1837,1890,296,3071,4473,2936,883,4988,2377,2362,1875,3722,705,1448,1652,594,1605,1202,4052,1091,4633,3878,975,4133,9074,3380,4974,2765,357,2314
CNBD_00730,737,2419,1688,317,2658,4801,4071,876,4470,2504,2775,1699,4168,605,1579,1378,548,1171,1473,4714,1157,4208,3529,681,4492,8568,4087,5024,4213,314,1840
CNBD_00731,956,1893,1998,352,2430,4959,3225,888,4319,2390,2846,1568,3907,680,1560,1428,659,1768,1475,3853,1244,4129,3336,864,4519,8600,3476,5054,2813,353,2039
CNBD_00732,1100,2556,1846,347,2801,4790,3423,1125,5030,3261,3374,1844,4324,776,1343,1479,609,1618,1532,4842,1727,4440,4526,985,4388,8713,4768,4651,3804,11,350
CNBD_00733,868,2237,1894,301,3340,6370,4287,889,5422,3138,2726,1771,4868,757,1754,2201,745,2139,1304,4897,1105,5070,4255,821,4921,9404,4331,5399,3355,408,2178
CNBD_00734,723,1911,1808,341,2809,4671,2731,784,3928,2282,2578,1344,4165,632,1599,1316,583,1205,1239,4032,1098,4033,3724,724,3045,7313,3937,4787,3764,378,1794
CNBD_00735,857,2489,1843,325,2266,5423,4471,1012,4227,2637,2831,1540,4935,552,1425,1351,577,1254,1233,4478,1342,4961,4150,798,4001,8678,4507,4759,3455,298,1698
CNBD_00737,959,2834,2255,398,3609,6221,4019,1230,5643,3284,4098,1764,5039,794,1697,1913,968,2109,2167,5390,1926,5644,4293,843,4512,11330,4012,6476,4851,478,2519
CNBD_00738,906,2313,2249,607,3160,7799,4285,1304,5520,3208,3222,1798,6169,791,1701,1495,755,1891,1487,5611,1487,5172,5106,955,4623,9501,4516,4798,3892,320,2344
CNBD_00739,1098,2119,2330,256,3214,5948,4082,1293,6100,3230,2863,1795,6081,600,1624,1598,700,1824,1297,4904,1991,5021,6132,1098,4838,10255,4677,5621,3877,397,2349
CNBD_00740,759,2398,1971,332,2820,5048,3711,1171,4965,2681,3281,1735,4801,950,1533,1591,726,1869,1466,4624,1249,4880,4271,859,3980,9974,4392,5905,3549,459,2406
CNBD_00741,656,2572,2080,347,3064,5754,3668,1009,5548,2986,3308,1896,4524,656,1860,1728,504,1464,1624,5260,752,4738,5032,1114,4045,8797,5174,5384,4286,357,2120
CNBD_00742,640,1784,1877,259,2241,4933,2948,765,4590,2439,2745,1461,3683,642,1402,1419,559,1358,1260,3822,1144,4545,3269,563,3973,8247,3688,4238,2722,325,1845
CNBD_00743,1315,2880,1794,356,2722,7101,3976,988,5152,3194,3434,1846,5049,652,2140,2268,768,1730,1500,4806,1836,5085,5489,800,4938,9602,5862,5515,3712,360,2319
CNBD_00744,462,1758,1900,309,2573,5234,3603,833,4477,2377,2842,1416,4369,577,1497,1410,547,1180,1493,4223,1074,4167,3430,588,3141,7572,3930,4232,3537,283,1742
CNBD_00745,970,3004,1657,418,2630,5233,3853,1021,5036,2843,2652,1764,4315,808,1868,1405,619,1557,1158,5713,1676,5381,4495,866,4904,9225,4506,5435,4297,408,2125
CNBD_00747,663,1938,2035,286,2401,5959,3651,1001,5288,3124,2970,1666,5025,678,1539,1121,718,1511,1348,4008,1290,4784,3780,987,4907,9575,4005,5482,3259,347,2138
CNBD_00748,917,2069,1737,425,2840,4248,4459,988,4749,2952,3323,1746,4601,608,1700,1670,537,1272,1377,5873,1299,4587,4454,958,3822,9364,4710,4644,4046,299,2173
