subject_ID,caudalanteriorcingulate,caudalmiddlefrontal,cuneus,entorhinal,fusiform,inferiorparietal,inferiortemporal,isthmuscingulate,lateraloccipital,lateralorbitofrontal,lingual,medialorbitofrontal,middletemporal,parahippocampal,paracentral,parsopercularis,parsorbitalis,parstriangularis,pericalcarine,postcentral,posteriorcingulate,precentral,precuneus,rostralanteriorcingulate,rostralmiddlefrontal,superiorfrontal,superiorparietal,superiortemporal,supramarginal,transversetemporal,insula
CNBD_00586,1266,2494,2318,354,3171,5412,3917,1061,4842,3256,2846,1895,4633,707,1739,1397,708,1605,1719,5449,1528,5557,4002,1391,4294,8811,5036,5780,4530,683,2371
CNBD_00587,993,2439,1653,300,1990,4446,2816,797,3842,2396,2408,1494,3862,610,1761,1588,683,1609,1056,4140,1392,4476,3120,1074,3677,7598,3836,4909,3190,451,2039
CNBD_00588,1208,2314,1766,326,2775,4043,3516,1144,4930,3301,3007,1790,4378,637,1678,2228,988,2220,1095,5363,1496,5559,4012,1310,4036,8557,4043,5064,4093,421,1938
CNBD_00590,762,1833,1605,356,2304,3061,2971,781,3092,2141,2263,1537,3274,707,1337,1134,590,1239,783,4063,941,4242,3077,943,2578,6662,4297,4437,3863,379,1848
CNBD_00592,1056,2184,1727,359,2255,3913,3193,1099,3875,2681,3067,1588,3710,593,1614,1530,582,1479,1427,4514,1094,4507,4191,1132,3449,7130,5141,5021,4027,413,2110
CNBD_00593,862,2000,1620,332,2169,4120,2488,734,3893,2580,2474,1476,3276,721,1499,1244,526,1051,876,4151,988,4549,3329,1006,3079,6622,3504,4515,3116,400,1655
CNBD_00594,998,2537,1986,255,2463,3550,2742,1088,4626,3047,3009,1697,3548,560,1394,1474,596,1553,1383,4370,1300,4793,3917,1210,4489,7319,3953,4944,3470,424,1821
CNBD_00595,1062,2314,2354,400,2718,4721,2938,993,4740,2014,2903,1354,3364,707,1469,1448,511,1337,1533,4535,1256,4652,3348,959,3252,7026,4215,5084,3241,483,2012
CNBD_00597,1035,2275,2038,411,2591,3950,3424,871,4541,2296,2818,1755,3959,628,1529,1252,673,1374,1247,4776,1270,4376,3216,1012,3474,7668,3775,4985,3239,477,1783
CNBD_00598,891,2202,1754,384,2621,4201,3307,984,4424,2823,2559,1636,4544,644,1729,1605,622,1418,1335,4882,1207,5244,3736,852,3867,8663,4351,5026,3949,429,2023
CNBD_00600,1179,1975,2042,324,2560,4856,3524,989,4158,2328,2888,1554,4050,673,1728,1463,485,1286,1232,4302,1194,4288,3905,1233,3571,7808,4805,4851,4157,346,1805
CNBD_00602,1093,2132,2068,370,2583,3614,3476,1134,4563,2586,3139,1575,4123,655,1619,1613,641,1680,1693,5335,1247,5144,3870,1063,3616,6471,3728,4660,3542,421,1846
CNBD_00604,812,1836,2209,331,2422,4629,3238,744,4690,2765,2778,1634,4630,639,1830,1311,677,1657,1525,4518,678,4760,3912,1119,3815,7833,4661,5334,4385,438,1936
CNBD_00607,935,1623,1360,543,1325,2498,3020,500,2859,3055,1008,1867,3049,634,1912,1307,573,1126,552,3229,1010,4449,2931,1244,2713,6744,3041,4295,2874,363,1755
CNBD_00608,987,1921,1782,293,2628,4119,2934,758,4805,2193,2383,1433,3666,635,1463,1541,570,1570,1020,4435,1226,4336,3132,925,3232,7002,3432,4641,2907,384,1597
CNBD_00609,1002,2613,2221,311,3565,5294,3692,1358,5224,3263,3187,1834,4852,788,1550,1682,590,1455,1374,5546,1483,5347,4251,1302,4299,8113,4515,5506,3733,491,1990
CNBD_00610,693,1533,1724,434,2245,4212,3328,1007,4149,2360,2659,1383,3868,593,1479,1423,592,1593,1380,4095,975,4314,3712,802,3531,7078,4079,4709,3652,339,1803
CNBD_00611,892,2547,1848,455,3242,5000,4237,1128,5224,2581,2841,1588,4893,785,1655,1667,668,1795,1241,4456,1278,4987,4508,1217,4219,7856,4860,5461,4772,459,2104
CNBD_00612,967,2259,2245,329,2516,4700,3319,1101,5322,2789,3390,1649,3708,665,1532,1774,725,1487,1662,4579,1449,4692,3862,1016,4028,7196,4361,4492,3568,408,2106
CNBD_00616,992,2572,2491,568,2938,5652,4038,982,6154,3191,3608,1770,5286,697,1606,1689,707,1758,1812,5777,1374,5995,4291,1194,4693,9345,5672,5846,4378,496,1816
CNBD_00617,959,1911,2375,385,2750,4877,3534,1119,5611,2923,2979,1696,4487,744,1586,1225,694,1435,1508,4331,1404,4935,3130,928,3468,7974,3972,4690,3505,392,1973
CNBD_00618,754,2279,2362,421,2617,4906,3246,1060,5185,2523,3382,1528,3955,747,1437,1322,547,1206,1673,4968,1113,5191,3635,859,3011,6876,5204,4874,3841,407,1679
CNBD_00619,1376,2713,2111,379,3664,5528,3995,1051,5204,3145,2556,1691,5306,717,1552,1735,698,1279,1170,5557,1602,5356,4307,1485,4843,7996,4820,5697,4770,520,2140
CNBD_00620,858,1914,2174,308,2462,4220,3153,901,4446,2917,3405,1582,3308,608,1569,1026,640,1223,1604,4165,874,4558,3957,1011,3748,6488,4888,4298,3036,448,1757
CNBD_00621,956,1723,1702,369,2326,3923,2508,839,4412,2811,2598,1680,3257,567,1215,1213,635,1441,1229,4553,957,4158,2988,960,3635,6691,3561,4645,3508,468,1883
CNBD_00625,1370,3131,2677,426,3212,5208,3919,1203,6067,3627,3931,1767,5193,682,2008,2221,797,1985,1702,5829,1674,6578,4366,1231,4501,9767,5124,6893,5164,518,2104
CNBD_00626,1010,2885,2631,310,3020,4966,3874,973,5454,2897,3127,1675,4107,691,1984,1345,724,1575,1760,5540,1141,5235,4248,1193,5001,8479,4952,5124,3955,539,1941
CNBD_00627,1226,2204,2322,460,2982,5029,4003,1013,4858,3117,3233,1872,5139,815,1267,1602,635,1808,1522,5002,1327,5514,3985,1159,4217,6945,4743,5977,4474,558,2101
CNBD_00628,1645,2820,2385,609,3068,6482,4880,1379,5035,3691,3206,1975,5067,804,1615,1752,763,1735,1569,5148,1584,5785,4988,1614,5092,9537,5474,5643,5200,578,2280
CNBD_00629,1143,2514,2224,316,3379,6238,3425,1004,6399,2797,3597,1750,4847,662,1796,1542,771,1649,1411,4825,1248,4738,4070,1324,4323,8518,4982,5236,3187,474,1992
CNBD_00630,1033,2208,2405,357,2606,4927,4577,1098,5757,3107,3484,1774,5442,579,1516,1653,842,1698,1766,5217,1337,5522,4319,1358,4467,8838,4434,5800,4485,449,2288
CNBD_00631,945,1848,2110,385,3015,6142,3224,822,5152,2828,2922,1653,4033,647,1734,1544,737,1811,1353,4896,1121,5106,3968,1011,4235,8463,4624,5458,3503,475,2011
CNBD_00632,1042,1741,2057,385,3109,5344,4135,976,4901,3051,2915,1963,4541,686,1419,1864,737,1762,1494,4811,1225,4633,3923,1243,4171,7591,3995,5309,3721,467,2036
CNBD_00633,1357,2631,2340,456,3358,5967,4417,1178,5237,3009,3203,1930,5002,729,1900,1579,657,1777,1535,6105,1287,6571,4046,1497,5455,8636,4962,6416,5097,565,2160
CNBD_00634,1002,2201,2401,392,2490,4397,3923,1038,5488,3152,3941,1864,4174,712,1478,2130,734,1632,1923,4672,1339,4645,3846,1197,4356,7483,4370,5288,5027,512,2053
CNBD_00635,1037,2601,2799,318,3029,5672,4096,1261,5422,2986,3788,2017,5428,732,1511,1687,677,1848,1862,4759,1583,5673,4304,1120,4395,8638,5189,6005,4195,597,2128
CNBD_00636,1381,2916,2394,431,2705,5298,3957,1192,5284,3234,3252,1899,4416,641,1732,1800,781,2092,1576,5351,1190,5293,4806,1358,5155,9096,5153,4971,3938,522,2042
CNBD_00640,913,2380,2105,324,2384,4985,3176,980,4570,2752,2947,1629,3863,662,1522,1612,711,1541,1326,4460,1206,4946,4072,1356,3790,6850,4309,5154,2944,527,1870
CNBD_00642,1005,1903,1919,328,2882,4401,3383,977,4574,2756,2453,1656,4150,673,1537,1311,663,1587,1104,4413,1254,4492,3200,1298,3984,7210,3467,4798,3782,441,2063
CNBD_00643,725,2003,1885,343,2302,3978,2616,856,4329,2237,2505,1309,3677,593,1450,1100,510,1095,1385,4013,966,4287,2948,884,2932,6182,3528,4419,2606,392,1665
CNBD_00648,886,2118,2407,253,2851,4349,3022,958,5071,2223,3122,1516,3503,511,1119,1271,595,1529,1577,4723,1128,4458,3326,1085,2942,5962,3891,4653,3610,409,1859
CNBD_00649,801,1843,1697,337,2368,3787,2683,783,4288,2507,2742,1404,3429,632,1241,1358,557,1412,1265,4237,975,4270,2700,948,3001,6087,3187,4042,3195,365,1870
CNBD_00650,1021,2129,2304,345,2652,4611,2515,1086,5275,2817,3289,1564,3597,597,1445,1400,600,1336,1732,4129,1432,4689,3402,1207,4338,8009,4129,5373,4580,593,2115
CNBD_00651,949,2074,1798,361,2388,4223,3279,807,4534,2974,2845,1734,4008,720,1613,1395,707,1747,1571,4480,1237,4856,3088,1078,3766,8003,4209,4826,3380,473,2041
CNBD_00652,1384,3362,2333,365,2779,5030,3837,1204,5028,3581,3711,1826,4379,712,1963,1401,724,1756,1938,5775,1247,6018,3927,1433,5103,9906,4838,5995,5482,614,2363
CNBD_00653,1326,2249,2357,375,2938,4869,3652,1216,4971,3159,3124,1720,4308,665,1433,1295,656,1487,1392,5266,1504,4825,4480,1326,4066,7894,4122,4924,3229,415,2074
CNBD_00654,992,2059,1581,475,2633,4231,3150,1039,4633,2963,3210,1627,4417,640,1433,1027,601,1136,1389,4529,1300,4507,3273,1190,4056,7604,3939,4993,4158,458,1798
CNBD_00655,1140,2643,2585,338,2915,3816,2955,917,5835,3386,3467,1771,3789,681,1717,1309,697,1349,1627,4943,1289,4876,3468,1509,4849,8216,4562,5692,4708,513,1881
CNBD_00656,1193,2225,1826,322,2723,4557,2911,1249,4747,2817,2649,1793,3911,754,1483,1636,632,1777,1181,4864,1337,5152,3622,1091,3799,7403,4707,5173,3972,474,2022
CNBD_00658,833,1825,2502,407,2823,5186,3312,940,4316,2940,2536,1671,3933,692,1651,1391,681,1471,1570,4968,1066,5288,3878,1221,3356,7829,4287,5294,3858,457,2080
CNBD_00662,887,1755,2064,446,2615,4585,3213,853,5228,2374,3128,1530,4188,626,1507,1272,646,1248,1413,4004,1173,4265,3540,1202,3428,6228,4010,4515,3246,346,1834
CNBD_00663,895,1709,2560,432,3188,4905,3711,1235,5563,3595,3590,1827,3948,886,1532,1652,734,1634,1596,4433,1169,4798,3835,1260,3817,6922,4772,5281,3919,399,2089
CNBD_00664,1016,2245,1776,372,2595,3830,2988,896,5161,2745,2813,1531,3747,589,1350,1163,616,1265,1276,3981,1206,4671,3324,972,3408,7057,3534,5010,3052,487,1865
CNBD_00667,1057,2898,2280,351,2805,4492,3456,1012,4970,2926,3859,1642,4066,678,1256,1955,902,1659,1654,2853,1311,4806,3650,1482,4522,8009,3334,5124,3280,476,2124
CNBD_00674,1285,2232,2293,388,2807,4464,3807,1021,4705,2864,2888,1746,4714,700,1648,1328,708,1442,1371,5779,1234,5759,4330,909,3952,8212,4686,5758,4241,496,2243
CNBD_00676,806,1551,1330,429,2217,3455,3264,873,3459,2683,2102,1737,3973,609,1532,1422,605,1707,921,3838,1059,3892,3043,912,2967,6299,3262,4541,2989,380,1778
CNBD_00677,1306,2931,1866,395,2557,4205,3926,983,5021,2866,2781,1811,4467,586,1712,1304,633,1651,1169,4985,1373,5644,3404,1101,3686,7961,4310,5038,3821,464,2073
CNBD_00679,1029,2412,1933,291,2294,3387,2474,960,4390,1945,2383,1240,3371,669,1803,1177,537,1121,1248,4161,1228,4938,3398,1013,3013,6979,4098,4944,4402,456,1765
CNBD_00682,1394,3411,1967,397,2888,4285,3530,1003,5420,3213,2806,1809,4219,707,1919,1384,578,1605,1353,4970,1707,6013,3617,1348,4675,9010,4257,5461,4261,533,2202
CNBD_00683,1153,1932,1681,406,2724,4779,3611,768,4190,3224,2650,1835,4767,641,1967,1421,700,1613,1040,5048,1322,4507,3777,1200,3966,7029,4974,5005,4410,430,1977
CNBD_00684,864,2004,1593,351,2250,3883,2918,801,4544,2558,2873,1799,4204,543,1366,1229,602,1345,992,4020,1071,4259,2855,870,3368,6429,3582,5172,3125,508,1693
CNBD_00685,1249,2267,2151,389,3079,4757,3893,923,5353,3062,3450,1988,4778,729,1965,1478,658,1597,1507,4918,1388,4965,3574,1416,4122,8043,4577,5609,4348,470,1979
CNBD_00687,942,2829,1869,474,3015,4788,4174,1048,4744,3143,3012,1712,5019,647,1667,1259,577,1418,1428,5126,1434,4862,3300,1010,3814,7233,4323,5541,3251,378,1947
CNBD_00688,1000,1923,1799,448,2517,4279,3053,909,4478,2662,2240,1722,3980,580,1471,1089,482,1109,963,4364,1239,5001,2976,812,2931,6677,3959,4610,3089,358,1594
CNBD_00690,844,1944,1656,308,2605,3482,3047,713,4402,2366,2505,1485,4158,760,1568,1138,518,1059,951,4279,899,4204,3139,916,3497,7410,3597,5088,3944,468,1747
CNBD_00691,971,2500,2265,412,2537,5056,3919,1023,5281,2861,3195,1811,5343,658,1872,1762,701,1699,1780,5012,1236,5148,3891,1293,4115,8556,3849,5780,4180,456,1835
CNBD_00693,1033,2665,1907,423,2484,4346,3432,1002,5727,2749,2568,1693,3796,629,1797,1488,562,1663,1040,4666,1054,5007,3754,1171,4103,7421,4808,5506,3697,561,1905
CNBD_00694,1054,2449,2538,376,3195,4738,4247,859,5831,3237,2879,1848,4901,950,1710,1460,704,1705,1449,4227,1202,4698,3419,1303,4735,9058,4071,5403,2611,461,2010
CNBD_00695,1001,2817,1861,325,2512,5908,4256,1021,5291,2978,2835,1970,4154,652,2020,1401,645,1336,1080,4591,1363,5533,3904,1299,3897,7728,4514,4701,3280,394,1961
CNBD_00696,1203,3058,2366,553,2991,5649,5287,1166,5449,2410,3403,1622,4744,740,1745,1813,629,1701,1610,5217,1495,4864,3922,1213,4426,8314,3741,4892,3913,464,2032
CNBD_00697,1034,2106,1941,533,3148,4438,3886,873,5455,3121,3093,1692,4581,673,1840,1395,593,1544,1203,5254,1360,4535,3854,1049,4138,7245,4184,5841,4354,458,1775
CNBD_00698,1163,2107,2324,378,2853,4454,3811,1001,4951,3527,2934,1927,4264,615,1862,1724,788,1785,1648,4959,1466,5120,3899,1210,4412,8071,5485,6594,4717,529,1998
CNBD_00701,1089,2355,2503,460,3061,5052,3320,1083,6397,2930,3050,1632,4169,604,1601,1515,639,1518,1322,4604,1272,4506,3912,1060,3942,7887,4424,4974,3440,438,2016
CNBD_00702,914,2203,1988,344,2901,4486,3460,963,5640,3106,3089,1725,4198,588,1546,1267,614,1599,1244,3720,1206,4785,3306,906,4366,7144,4040,5336,3217,377,1640
CNBD_00703,935,1879,1454,299,2293,3819,3546,766,3882,2646,2251,1657,4909,566,1315,1189,503,1165,862,4238,1014,3732,3038,1070,3784,6720,3319,5352,4506,439,1565
CNBD_00704,940,2420,1660,379,3504,5260,4231,1041,5205,2537,3361,1638,4465,682,1360,1245,621,1571,1461,4301,1134,4489,3430,895,4051,6998,3863,4360,3050,329,1795
CNBD_00705,1203,2978,2539,331,3240,5464,4103,1101,7089,3684,3451,2127,5063,693,2019,2269,697,1855,1471,5047,1288,5801,3794,1402,4492,10110,4846,5695,3442,487,2006
CNBD_00706,942,2607,1833,441,2750,4444,3802,870,4565,2780,2883,1801,4269,690,1646,1226,561,1331,1265,4800,1306,4725,3202,1106,3463,7567,3837,5058,4240,524,1804
CNBD_00707,981,2342,2133,445,2871,4186,4348,926,4802,2430,2571,1541,4716,713,1406,1444,747,1597,1315,4531,1253,4134,3924,958,3933,7925,4564,4393,3143,348,1886
CNBD_00708,1189,2319,1960,345,2857,5402,4151,948,4946,2587,2827,1833,5062,649,1868,1320,554,1455,959,4932,1354,4890,3866,1173,4618,7796,4255,6018,3979,462,1860
CNBD_00709,1242,2841,2550,487,2968,4676,3627,1287,5656,3363,2945,1907,4502,723,2101,1680,698,1874,1429,6660,1313,6244,5128,1362,4351,9975,4963,6316,3687,621,2270
CNBD_00710,949,2008,1794,309,2402,4280,3409,831,4752,2556,2834,1352,4245,608,1430,1236,538,1335,1390,4883,1142,4524,3275,1089,3195,6729,4401,5310,3912,501,1738
CNBD_00711,1119,3121,2152,742,3276,5134,3343,1197,6501,3302,3000,1769,4545,811,2183,1498,819,1638,1516,5517,1380,5903,4291,1226,3906,9099,5544,6609,4712,648,2127
CNBD_00713,1016,1861,2172,471,3387,5637,3364,1403,5965,2951,3165,1751,4862,677,1911,1370,790,1939,1339,4823,1501,4625,3985,1306,4564,8263,4486,5623,4386,578,2171
CNBD_00716,930,1890,1775,324,2624,3800,3140,1160,5182,2348,2968,1357,4164,563,1210,1308,641,1379,1577,4549,1077,4880,3391,834,3764,6703,3382,5158,2956,607,1805
CNBD_00717,939,2232,1735,390,2537,4314,3258,948,4485,2456,2959,1383,3796,611,1176,1174,560,1343,1245,4052,1014,4234,3090,926,3735,6251,3455,4468,3207,377,1797
CNBD_00718,1276,2394,2331,371,2489,3808,3031,902,5086,3048,3118,1641,3813,697,1833,1418,725,1906,1573,4839,1193,4850,3114,1370,4210,8643,3545,5131,3090,525,2039
CNBD_00720,1128,2006,2103,618,2796,5362,4515,983,4783,2830,2670,1879,4899,634,2040,1572,603,1517,1143,5164,1358,4654,4054,1271,3889,8143,4804,4705,4234,374,1939
CNBD_00721,1109,1903,1647,302,2154,3557,2990,686,3891,2525,2136,1507,3920,555,1745,1065,574,1280,824,3705,1159,4176,3017,1227,3059,6462,2951,4646,2752,346,1808
CNBD_00723,897,2330,1886,514,2699,4265,3418,894,5005,2655,2971,1591,4026,693,1682,1064,481,1192,1304,4145,830,4331,3511,1137,3858,7357,3662,4919,2698,385,1921
CNBD_00724,964,2131,1735,495,2626,4738,3601,1025,4762,2764,3284,1653,4503,660,1722,1391,616,1339,1431,4337,1351,4653,4470,1170,3600,7572,4996,5033,3648,354,1931
CNBD_00726,1059,2262,1900,355,2397,4442,3441,1137,4953,2510,3520,1443,4035,595,1601,1379,681,1311,1852,4773,1513,4807,3604,971,3328,6319,4313,4738,3028,407,1700
CNBD_00727,1029,2013,2182,261,2523,3675,3001,1016,4637,2818,3328,1565,3679,574,1546,1254,622,1530,1679,3992,1397,4800,3597,902,3794,7999,4081,5015,3808,502,1861
CNBD_00728,981,2374,2386,346,2775,4676,3547,1086,4866,2916,3335,1612,4431,744,1705,1453,661,1608,1656,4676,1473,4892,3976,909,3703,7728,4263,5393,4057,487,2111
CNBD_00729,866,1888,2017,396,2713,4288,3225,882,4731,2515,2424,1591,3675,638,1648,1304,599,1991,1032,4571,850,5021,3557,995,4443,7961,3869,5253,3289,485,2098
CNBD_00730,1273,2341,1751,380,2723,3854,4135,1078,4801,2450,2924,1513,4692,600,1713,1241,615,1330,1313,4674,1164,4365,3235,1139,3625,8123,3841,5078,4492,364,1584
CNBD_00731,1039,2522,2143,349,2165,3850,3041,887,4419,2546,2518,1759,3940,590,1766,1426,566,1751,1178,4271,1071,4474,2750,1237,4592,7869,3167,5515,4142,584,1981
CNBD_00732,1086,2488,1872,343,2858,5575,3138,1173,4611,3079,3292,1804,4320,666,1474,1523,760,1860,1499,4616,1480,5294,3897,1423,4825,7905,5278,5646,4355,443,2099
CNBD_00733,1155,2322,1973,350,3628,5107,4043,1032,5212,2854,2521,1743,4769,814,1759,2286,692,2375,1233,5097,1283,5264,3650,1594,4313,8099,4648,5776,4595,537,2187
CNBD_00734,975,2214,1672,358,2636,4200,3024,843,3934,2260,2479,1360,3998,666,1482,1288,526,1297,1102,3999,892,4576,3229,1041,3101,6814,4434,5051,3466,492,1591
CNBD_00735,883,2477,1910,411,2274,3892,4226,906,4912,2455,2478,1647,5077,630,1625,1196,593,1231,1134,4906,797,5017,3384,920,4556,8924,3620,5563,3754,454,1587
CNBD_00737,1149,3056,2358,489,3386,5879,5405,1309,6179,3112,3174,1874,5271,687,1934,1736,736,1732,1653,5595,1339,5817,4281,1308,5156,10393,4545,6152,5183,554,2106
CNBD_00738,1427,2120,2323,497,3001,6815,4766,1217,5332,3261,3832,1827,5536,880,1899,1350,732,2012,1391,5243,1575,5144,4160,1523,4606,8757,5595,5143,4117,495,2287
CNBD_00739,1074,2473,2476,245,3311,6456,3743,1436,5868,3021,2711,1809,5653,696,1682,1759,646,1593,1159,4930,2003,5221,5713,1389,5223,8628,4377,6479,4814,590,2134
CNBD_00740,1072,2336,2216,333,2850,4278,3950,1223,5286,3150,3300,1857,4159,648,1789,1664,795,1748,1606,4814,1405,5226,3387,1065,4197,8720,3764,6042,3892,451,2386
CNBD_00741,1209,2834,2299,344,3150,5201,3200,996,5090,2983,2973,1950,4527,669,1887,1423,576,1568,1416,5156,1078,5001,4420,1605,4852,7944,5115,5553,4563,472,2091
CNBD_00742,702,2004,1958,258,2138,4292,2848,713,4868,2180,2462,1439,4176,648,1496,1229,629,1522,1263,4166,970,4602,3249,892,3811,7505,3849,4770,3125,436,1750
CNBD_00743,1390,2763,1826,342,2988,5839,4293,1121,5295,3488,3021,2025,5291,680,2310,1270,679,1385,1434,5904,1673,5335,4184,1513,5995,9702,5087,5899,4323,524,2179
CNBD_00744,948,2000,2194,332,2440,3411,3608,840,4806,2576,2704,1781,5041,524,1364,1757,651,2160,1370,3847,1044,4274,3078,1114,5280,7921,2866,4431,2262,357,1748
CNBD_00745,1270,3520,1871,364,2725,5528,4425,1038,4911,2809,2437,1843,4674,653,2023,1563,659,1777,872,5695,1164,5678,4287,1601,4871,8988,5074,5537,3984,472,2110
CNBD_00747,966,2554,1900,308,2728,4909,3476,1020,5731,3389,3191,1969,4566,734,1478,1237,674,1401,1265,4549,1442,4847,3324,1045,4212,8203,3813,5292,3171,519,2021
CNBD_00748,895,2247,1816,668,2872,4534,3584,1159,4828,2583,3301,1829,4664,783,1630,1569,570,1507,1246,5017,1361,4908,3731,1404,4387,7618,5214,5592,3931,432,1971
CNBD_00750,989,2978,2365,399,2861,4920,3881,1166,5167,3077,3245,1706,4296,717,1825,1325,727,1616,1865,4751,1153,4942,4119,1319,4126,8108,4769,5140,4080,404,2165
CNBD_00751,950,2071,1862,304,2350,4756,3027,993,4086,2607,2603,1486,4133,728,1710,1199,576,1209,1104,4793,1256,4613,3680,921,3444,8114,4377,5048,4016,397,1829
CNBD_00752,944,2277,1611,332,2997,4974,3363,1234,4862,2771,2648,1695,4382,708,1640,1445,618,1809,1029,4092,1444,4639,3472,958,4786,8513,3691,5892,3962,418,1901
CNBD_00753,918,2752,1860,462,2613,4669,3817,1212,4969,3110,2874,1809,4837,714,1836,1226,605,1208,1286,5120,1816,5417,3899,1503,4015,8854,4910,5651,4512,520,2156
CNBD_00754,701,2183,1702,326,2329,3589,3094,715,3936,2588,2657,1404,4059,675,1537,1251,530,1276,1152,4366,963,4598,3350,906,3181,7187,4103,4757,3373,430,1763
CNBD_00756,1077,2896,2055,526,3190,5115,4813,1194,5427,3610,3121,1893,5791,727,1941,1825,804,2282,1539,5327,1585,5634,4473,1303,5579,9279,4960,6074,5237,618,2276
CNBD_00757,912,2068,1767,376,2801,5055,2553,833,4608,2716,2594,1540,3636,762,1836,1285,547,1421,1074,4178,1190,4689,3213,1000,3672,6971,4493,4916,2827,434,1960
CNBD_00758,1015,1987,1846,336,2789,4523,3932,979,4575,2762,2673,1789,5194,661,1739,1461,758,1559,828,4894,1628,5268,3271,1208,3922,8123,4054,5670,3939,440,1871
CNBD_00759,1042,2075,2041,531,2892,5035,3915,1061,5260,2906,2646,1695,5094,742,1826,1313,657,1484,1034,4517,1493,4747,3636,1264,3937,8058,3698,4976,3231,423,1824
CNBD_00760,1166,2948,2166,353,2360,4611,2731,1231,4515,2495,2802,1713,4314,648,1822,1751,620,1865,1329,5420,1514,5644,4399,1261,4614,8266,5106,5603,4134,528,2029
CNBD_00761,886,2031,1596,315,2592,4147,2831,891,4452,2780,3339,1653,3643,808,1600,1214,669,1594,1152,5036,1085,4917,3489,968,3459,8120,4208,4524,3797,415,1779
CNBD_00762,1057,2791,2166,340,3090,3762,3328,1155,5103,3151,3803,1589,4499,866,1577,1522,604,1406,1531,4985,1246,5717,4017,1195,3688,7733,4574,5299,3943,561,1936
CNBD_00763,929,2148,1752,309,2368,4045,2406,868,4508,2500,2847,1500,3535,613,1446,1510,605,1443,990,4720,961,4783,3573,1027,3454,6877,3854,4660,2895,487,1723
CNBD_00764,973,2429,2005,441,2577,5152,3560,1097,4630,2656,3053,1687,3892,618,1494,1806,738,1815,1408,5487,1106,5857,3939,1125,3265,7409,4619,6171,4031,755,2235
CNBD_00766,1081,2258,2044,376,2978,4898,3608,1091,5132,2745,2734,1761,4960,707,1765,1280,781,1391,1170,4814,1124,5033,3810,1242,3531,8737,3718,5742,3516,409,2055
CNBD_00769,1130,1863,1763,321,1810,2941,2240,982,3540,2070,2317,1678,2903,591,1897,1390,567,1350,1314,3231,1378,4003,3310,1133,3246,7546,3374,4469,2413,388,1740
CNBD_00770,1260,2505,1934,354,2776,4332,3509,903,5002,2200,3366,1484,3963,668,1384,1293,507,1208,1422,3897,1261,4447,3915,1218,2961,6983,4249,5344,3721,534,1925
CNBD_00771,961,2462,1972,331,3086,4677,3532,1000,5137,2388,3053,1589,3864,756,1720,1294,643,1286,1013,5143,1149,5550,3765,999,3560,7340,4839,4750,2823,446,1873
CNBD_00774,601,1937,1546,321,1880,3114,2361,723,3436,2003,2476,1218,2925,685,1303,1178,579,1429,1120,3352,817,3497,2952,791,3621,6720,3426,4235,3098,407,1770
CNBD_00775,860,1926,1919,269,3053,4309,3201,898,5080,2290,3454,1471,3741,567,1477,1203,632,1356,1287,4291,1200,4752,2883,944,3151,7121,3022,4837,3075,398,2028
CNBD_00776,839,2531,1643,219,2344,4820,3395,1061,4441,2473,2925,1524,4382,833,1274,1546,591,1683,1157,4498,1161,4801,3694,893,3898,7396,4503,5520,3052,477,1858
CNBD_00777,1048,2109,1993,386,2955,4700,3487,913,4452,2707,2865,1708,4124,718,1731,1643,732,1797,1406,4627,1398,4814,4009,1238,3769,7172,4398,5240,3273,422,1876
CNBD_00779,969,2065,2116,341,2632,3995,2766,929,4509,2372,3072,1564,3323,779,1420,1448,687,1622,1477,4780,1220,4390,3644,941,3966,7432,3906,5465,4108,548,2155
CNBD_00782,763,2103,1413,282,2237,3759,2096,757,4083,2450,2665,1318,2656,650,1550,1227,695,1358,908,3659,867,4422,3560,885,3245,7195,3668,4327,2721,509,1987
CNBD_00784,1364,2630,2074,370,2756,5236,2928,1168,5186,2641,3257,1703,4347,635,1570,1296,780,1537,1284,4968,1465,4981,3567,1321,4973,8728,4386,5220,4167,484,1927
CNBD_00786,969,1858,2167,308,3105,3679,3072,797,4748,2438,3335,1442,3670,637,1636,1414,635,1410,1452,4036,1060,4488,3732,1033,3348,7399,4645,4856,2856,388,1886
CNBD_00787,847,1774,2204,319,2542,3807,2590,970,4418,1777,3099,1332,3335,595,1442,1055,582,1310,1317,4113,1186,4079,3811,934,3045,7228,4012,4332,3336,389,1787
CNBD_00788,1190,2089,2145,366,2491,4104,2765,849,4280,2738,3003,1665,3899,677,1938,1448,678,1479,1313,4663,963,5736,4356,1195,3616,7971,4487,5913,3295,554,2084
CNBD_00789,759,1703,1614,273,2400,3958,2279,829,4545,2400,3297,1381,3215,638,1320,1309,663,1352,1126,3771,957,3996,3153,755,3215,6484,3508,4260,2435,349,1828
CNBD_00790,909,1887,1748,331,2511,4373,2450,874,4289,2201,2566,1346,3209,704,1257,1367,546,1483,1267,4059,1046,4106,3623,862,3656,7267,4107,4369,2999,425,1935
CNBD_00791,887,1762,2202,346,2403,3802,2708,938,4140,2077,3383,1352,3239,627,1601,1413,507,1427,1718,4272,1050,4785,3859,843,3383,6767,4014,5139,3256,465,1966
CNBD_00792,747,1750,1710,275,2414,3322,2633,806,4129,2136,2518,1206,3564,615,1513,1255,543,1321,1085,3885,963,4172,3403,716,3534,6882,3537,4473,3142,370,1619
