subject_ID,caudalanteriorcingulate,caudalmiddlefrontal,cuneus,entorhinal,fusiform,inferiorparietal,inferiortemporal,isthmuscingulate,lateraloccipital,lateralorbitofrontal,lingual,medialorbitofrontal,middletemporal,parahippocampal,paracentral,parsopercularis,parsorbitalis,parstriangularis,pericalcarine,postcentral,posteriorcingulate,precentral,precuneus,rostralanteriorcingulate,rostralmiddlefrontal,superiorfrontal,superiorparietal,superiortemporal,supramarginal,transversetemporal,insula
CNBD_00600,1891,5390,3859,1138,6636,15140,12514,2356,12021,7381,6608,4122,12567,1778,3787,3876,1863,3467,2145,10046,3320,10754,9978,2036,13250,24672,11578,14297,10266,686,5586
CNBD_00602,2181,5675,4285,1544,7129,10844,10554,2417,12950,8422,6234,4731,12809,1835,2851,4292,2139,4130,2496,10518,2486,11368,9581,2067,8878,21881,9388,14204,8835,852,4944
CNBD_00604,2325,5207,4379,1251,6895,12608,11852,2138,10549,8744,6217,4203,14462,1685,3580,4518,1966,3751,2862,11976,2933,12251,10121,2186,10431,25652,10865,16377,10682,898,5440
CNBD_00607,1557,3457,2744,1555,8092,9433,7891,1918,11357,5384,5922,3798,11435,1918,3627,3744,1179,3894,2078,11656,2101,7820,8941,1492,7850,18717,9136,14535,11040,1078,6149
CNBD_00608,2160,5102,3040,1306,7213,13584,10755,1866,10827,7215,5711,4026,11573,1818,3920,3331,1613,3919,1743,10087,3237,11741,9037,1905,9493,23573,10396,12893,7579,697,4597
CNBD_00609,1769,5312,4156,1485,8871,14352,10607,2405,15675,9494,6794,4925,15900,1853,4731,4036,2072,3256,2155,11295,3381,12644,10575,2042,11757,26789,11728,15583,9889,1069,6097
CNBD_00610,1734,4664,4049,1546,7129,12243,11676,2448,12110,7136,5841,4226,12105,1808,3979,4021,2226,4334,2393,8792,2798,11670,9345,1806,8551,23191,9639,14706,8288,788,5339
CNBD_00611,2657,5013,3773,1425,8503,15839,13069,2889,12221,8573,6726,5085,16249,2235,4096,5264,2385,4926,2173,9703,2905,13222,11319,2734,11518,25319,11627,16572,10629,1109,6237
CNBD_00612,2615,6883,4949,1490,8363,14772,12330,2164,13970,6826,6683,4922,13182,1992,3646,4430,2126,3884,2456,10911,3676,12518,11367,2861,11599,27789,12460,14148,8608,839,6213
CNBD_00616,2365,5263,4311,1481,7919,16454,12292,1983,12029,8964,6578,4992,15154,2080,4235,4097,2180,4588,2330,12791,3246,13135,10126,2683,12570,28286,10993,15331,9095,985,5891
CNBD_00617,1552,5207,4282,2148,6901,14252,11460,2084,14214,8654,6065,4185,14577,2382,3920,3599,2481,4771,2301,8954,2851,12948,9089,2534,10865,23414,9985,14262,8070,750,5597
CNBD_00618,1762,5400,4961,1560,7363,14857,11091,2460,12789,7792,8363,5165,13313,2188,3178,5754,2135,4444,3236,10511,2734,12709,8148,2375,12977,28990,7870,14989,5790,878,5286
CNBD_00619,2330,6925,4106,1747,8256,16576,14453,2737,11556,9102,5139,5116,16356,1696,3396,4946,2489,3436,2225,11157,3132,12886,12068,3269,11607,25830,12170,15590,11411,852,6142
CNBD_00620,2300,4220,4187,1417,6831,11683,10061,2316,12372,8036,6909,3815,10875,1588,3579,3732,1706,3546,3154,8243,3183,10178,9436,1810,9957,22255,11691,13212,8399,760,4978
CNBD_00621,1818,4736,3853,1425,6009,13393,11481,1991,10552,8543,6637,4846,12136,1690,3781,3197,2380,3586,1653,10053,2828,11933,8728,1647,9068,23087,9925,13988,7906,867,5475
CNBD_00625,2959,7777,5889,1383,11561,16546,16200,3192,17050,12621,9692,6737,19198,2207,5659,6002,2482,5146,3028,12482,3780,17757,12569,2278,17395,37949,15049,19181,12949,1198,8140
CNBD_00626,2687,6770,4102,1426,7739,15800,17119,2488,13733,11052,7609,5791,14669,1960,4620,4478,2552,6030,2278,12308,3705,13467,13284,2804,15498,28228,13347,16960,10131,1005,6619
CNBD_00627,2106,5771,4209,1271,8267,17362,14277,2170,14329,10053,6146,5502,16568,2529,3949,6807,1859,6234,2524,11268,3201,12838,10870,2600,13479,29317,12105,18632,10723,884,6623
CNBD_00628,2655,8171,4055,1930,9297,15919,16031,2945,12543,11655,6658,5607,17238,2336,4252,4670,2704,5247,2254,13655,3805,15491,12746,3311,14495,32726,12497,17158,12091,939,7747
CNBD_00629,2571,7960,4979,1438,8981,17655,14476,3065,15006,9745,7920,4997,16111,2208,4060,4741,2082,4530,2259,13055,4317,13917,12823,2621,12503,31732,14266,19266,10504,943,6651
CNBD_00630,1677,5925,4799,1809,7712,17405,17863,2500,14670,11007,8530,6535,16236,1878,3518,4987,2759,5367,2923,12736,3269,13154,11364,2804,12424,31223,11390,17592,11410,1068,7392
CNBD_00631,2497,6926,4344,1807,9561,18665,13818,2410,11768,8974,6576,5518,14858,1719,5180,4988,2718,4910,1972,10853,3570,12663,9520,2949,12660,28107,11015,17024,10731,924,6268
CNBD_00632,2435,5604,3315,1654,9935,14664,17159,2436,13454,9419,5800,5393,15488,1995,4179,6161,2040,6274,1848,12242,2818,12712,10809,3294,12266,26911,10710,17283,12214,976,6828
CNBD_00633,2693,6174,4026,1438,8195,18315,13232,2129,11953,9600,6435,5805,15861,2115,4120,4595,2939,4823,2574,12865,3315,14345,11021,2551,13084,31893,9550,17224,9067,855,7365
CNBD_00634,2126,6370,5133,1509,7830,14831,13973,2456,15331,9254,8028,5394,16593,1986,2938,6450,2716,4800,3433,11751,3146,12526,10711,3051,11633,27106,10705,17560,9727,1030,7038
CNBD_00635,1971,7947,5238,1772,8947,18804,16633,2961,15166,10705,8273,6081,18997,2508,4418,6176,2357,5516,2869,12661,3615,14707,12287,2718,13082,32150,11112,19842,10987,1110,7151
CNBD_00636,5131,7593,4778,2180,6316,12638,16215,2765,13616,10715,7271,5372,14037,1759,4001,4536,2653,4779,2649,11396,5015,13720,13443,3977,16083,26871,15120,15672,11225,1123,6582
CNBD_00640,1575,6316,4095,1154,6827,15699,11736,2243,12944,8171,5280,4613,13767,1898,4295,5601,2583,4490,1687,9946,2289,12402,12189,2385,10166,25526,11165,15037,10222,1271,6477
CNBD_00642,1502,4803,4075,1440,7406,15793,13495,2043,11355,8322,5548,4853,16892,1789,3610,4335,1805,4817,2243,8715,2831,12237,9558,2863,11759,27824,10839,16159,8468,915,6550
CNBD_00643,1787,4587,3466,1563,6075,11364,10253,1680,9596,6593,5252,3103,10082,1653,2778,3431,1691,3298,1851,7332,2286,11103,7633,1745,8456,20474,8818,12102,7355,677,4984
CNBD_00648,1811,8050,3913,1395,8867,11777,10269,2000,12800,8001,5125,4720,13123,1766,3356,4513,1859,4436,2200,9066,3137,11219,8030,2893,11032,26390,5677,15362,6734,686,5906
CNBD_00649,1686,4850,3270,1458,6963,13297,11115,2040,11680,7511,5641,4631,12742,1640,3661,4098,1714,4149,2159,9090,2326,11541,8966,1916,9635,22124,8911,14402,9434,670,5765
CNBD_00650,1980,5581,4450,1646,7532,15955,11330,2556,12311,7701,6922,4590,13652,1915,3710,4845,1442,4507,2641,9360,3209,12065,9187,2656,11286,25827,9662,16692,9248,872,6189
CNBD_00651,2850,5170,3578,1233,5753,12545,10477,1996,8872,7783,5531,4350,13218,1588,3972,4067,1680,4337,2133,9536,3380,12643,7557,2545,10213,24920,9120,14314,8467,692,5764
CNBD_00652,1660,7073,4378,940,8304,17001,14514,2108,13869,11732,7074,6229,14121,2054,5384,5498,2515,4178,3219,11220,2257,13493,12241,2276,14833,33986,13115,18086,11616,1166,7008
CNBD_00653,1713,5398,3770,1755,6891,12208,12468,2353,9793,8606,6217,4884,12668,1776,3546,5846,2284,3999,2027,10399,3174,12146,10558,2230,9026,26039,10303,14681,9042,630,5549
CNBD_00654,2382,5960,3172,1902,7348,15419,13370,2495,10921,8151,6453,5090,14736,1778,3710,3583,1665,3392,1823,11430,3305,12416,8888,2222,10687,25222,9896,15620,9850,734,5346
CNBD_00655,2464,5673,4688,1324,8246,13562,11147,2593,12206,9192,6598,5377,15141,1517,4192,4343,1598,3494,2517,9384,3137,13476,9063,3055,12586,26771,11051,16018,12404,945,5915
CNBD_00656,1377,7221,3826,1502,8347,14450,11760,2906,11392,8970,5475,5036,14885,1849,3840,4663,2279,3847,1785,11398,2856,13151,10896,1811,12357,27043,11460,16021,11239,863,6895
CNBD_00658,1515,6832,3837,1495,7504,13170,13005,2556,11025,8545,6174,4860,15135,1682,3185,4756,2028,3805,2057,9804,2685,11576,9804,2471,9045,24412,10778,15563,10100,937,6903
CNBD_00662,1947,6106,3418,1211,8652,11480,10802,2031,10654,7182,5306,4504,12310,1696,3712,4490,1971,3310,1695,10553,2853,12646,9873,2479,9758,24559,9754,14155,9421,913,5764
CNBD_00663,1709,4233,3713,1702,7693,13504,11899,2172,12087,9125,6743,4863,13216,2455,2485,5836,2225,6187,2359,7089,3255,7781,9126,1702,14268,30721,9013,15988,6792,581,5921
CNBD_00664,2192,5873,3661,1970,7887,12767,11571,2041,10969,7670,6079,4601,12324,1795,3119,3474,2091,3726,2367,9236,2704,10794,8867,2304,10500,22011,8861,15918,8798,711,5613
CNBD_00667,2411,7420,4137,1613,9117,14524,12089,2332,12150,8197,6897,4575,13344,1592,3724,5468,2021,4315,2322,7684,3146,12174,8715,2737,9999,27173,7230,14583,6435,742,6278
CNBD_00674,2230,6480,4037,1787,7131,14621,13934,2484,12409,9787,5921,5096,13843,1663,4417,4279,2542,4862,2040,13765,3125,12586,11304,3415,11399,27830,11433,17742,10374,2,821
CNBD_00676,1903,4933,2972,1088,5927,11677,9380,1816,8094,6425,4190,3699,11279,1656,3513,4213,1514,3485,1440,7057,2715,10094,7806,1808,7137,20184,8253,14062,6778,4,804
CNBD_00677,1884,6465,2925,1741,7195,11897,13355,2131,10093,7838,5790,4802,12684,1689,3136,3949,2270,3985,1953,9155,3339,12505,8426,2632,7757,22380,9053,14405,7943,867,5830
CNBD_00679,2018,5379,4317,1016,6558,9685,10834,2285,13375,6773,5627,4223,11992,1611,3859,3324,1517,3465,2896,10034,2852,12500,9721,1919,8541,21841,9106,15109,8896,813,5539
CNBD_00682,2289,5363,4112,1253,6589,13261,11253,2356,12629,8059,5797,5180,14814,1659,4359,4806,1673,4889,2473,10172,3297,14707,9906,2464,11914,30476,10876,14339,8176,761,6464
CNBD_00683,1661,5103,3189,1679,8092,13374,12604,2493,10361,8219,4774,4759,13404,1701,3655,3716,1911,3050,1672,12086,3504,12466,9738,2822,10686,23730,12393,16758,11574,987,5735
CNBD_00684,1930,3980,3417,1385,6449,10978,9221,2296,10596,7038,6323,4114,10100,1634,2774,3016,1519,2855,2411,7245,2618,9186,8222,1674,8633,20877,9228,12735,7323,865,4960
CNBD_00685,2023,6237,3471,1930,8056,14790,14011,2183,12113,7893,6291,5366,11999,1614,3830,4252,2368,4414,2788,8832,3357,12212,9446,2415,9358,25906,11661,14410,9659,966,5427
CNBD_00687,1490,6517,3281,1625,7853,13293,13067,2385,11745,8414,6999,4993,14060,1659,3458,3160,2018,3487,2812,10531,2972,12937,9534,2077,10487,23539,10021,17081,11109,924,6073
CNBD_00688,1319,5737,3676,1630,7203,13088,11226,1630,9954,6836,4827,4326,11387,1484,3490,3175,1523,3081,1989,10086,2638,11650,7947,1294,9977,23447,9544,14247,7321,676,4931
CNBD_00690,2134,4568,2652,1236,5857,11918,10320,1741,9942,7158,4490,3825,12437,1567,2991,3387,1940,3001,1546,8560,3015,11264,6991,2415,8895,21112,7718,12491,7102,859,4945
CNBD_00691,2276,7517,3735,1629,7342,16126,10218,3201,12380,8373,6522,3909,13527,1988,3564,3746,2198,3112,2724,10412,3001,13693,9682,2479,9026,24821,9818,15437,8687,867,5226
CNBD_00693,2083,5942,4158,1169,6899,15035,11044,2609,12549,8355,5900,5075,12297,1411,2478,4176,2196,3054,2408,10521,2497,13351,9432,1867,9382,23667,9317,15778,8369,889,6542
CNBD_00694,2051,6014,4542,1896,7458,14688,14092,1999,11387,9316,5373,5508,14173,1655,3157,3990,2170,3678,2225,8008,3133,13682,9046,1418,10603,26096,10546,13990,7619,793,5895
CNBD_00695,2576,6151,4032,1566,6068,14072,12592,2375,11289,7957,6453,4692,13683,1674,4060,3977,2459,3210,2262,8736,3073,13820,8972,2510,10884,21266,11551,14816,9043,923,5835
CNBD_00696,2254,7383,4290,1567,9126,17309,15594,2769,12812,7939,6389,4945,16091,2281,3368,3838,2302,3870,2951,11930,3573,14357,11170,2741,11657,28154,9816,17361,9470,1096,6532
CNBD_00697,2049,5319,3679,1828,8442,15412,13646,2328,12609,8426,5897,4936,12627,1788,3524,3404,1649,3181,2169,10781,3300,13216,10163,2710,11993,23345,11257,16242,10023,951,5371
CNBD_00698,1685,7828,5165,1106,7542,12787,11158,2245,13146,9115,7266,4482,13966,1512,4106,4279,2289,3184,2988,9456,4027,14069,9273,2629,11810,24867,13078,18316,10256,1021,6005
CNBD_00701,1987,5781,3857,1614,7504,12034,9847,2106,13063,7360,6395,4417,13754,1479,3767,3366,1999,4071,1858,9816,3546,11727,8699,2326,9621,23334,8620,13185,9229,723,5745
CNBD_00702,2043,5083,3385,1382,6669,13423,12951,1686,11838,8008,5822,4724,12563,1848,3356,3519,1712,3385,1894,7940,3151,12490,7982,2317,10050,21983,8889,13113,8189,840,4871
CNBD_00703,1800,6185,3070,1182,6350,11577,11561,1817,9220,6840,4875,4365,13574,1530,2560,3780,1491,3420,1416,8930,2765,10496,7402,2106,8626,22019,8422,14942,9647,875,5190
CNBD_00704,2083,6915,3173,1317,7896,14444,12405,2453,12075,7880,7406,4550,12709,1949,3653,3430,1728,3779,2414,8929,2679,11194,9115,2467,9542,22914,8894,14099,7607,799,5852
CNBD_00705,2365,7503,4718,1169,8360,16345,13983,2671,14042,10134,7853,5799,15781,1850,4661,4927,2336,5719,2764,9740,3734,16426,11190,2224,13683,31129,10651,15478,8330,909,6891
CNBD_00706,1725,6146,3340,1165,7702,14426,12449,2353,9254,7317,5469,4914,14474,1980,3767,3491,1982,3274,1951,8700,3477,11684,8930,1878,9632,26919,10077,15027,9960,921,6005
CNBD_00707,1309,5271,3460,1417,8013,12597,13701,2090,10023,7173,6024,4336,14626,1772,3193,4704,1816,4285,2036,8447,2645,11520,9118,1734,9227,24070,10089,13721,8123,859,5964
CNBD_00708,2553,5948,2877,1821,8195,14960,13736,2283,10389,8090,6219,4522,12748,2238,4114,3993,1924,2926,1878,11017,3764,10716,9306,2631,10418,23606,9580,14957,10149,974,5838
CNBD_00709,1472,7190,4537,2099,7582,14292,12500,2591,13360,9092,6562,5227,15346,1606,4922,5502,1793,4995,2819,11517,3116,15951,12548,2164,11586,31064,12301,16554,10859,1191,6946
CNBD_00710,1931,5029,3672,1454,8153,14704,12024,1886,11393,8082,5358,4663,12490,1651,3511,3610,1923,3744,1802,9092,2958,11424,8575,2192,10532,25256,9801,15376,8317,959,5790
CNBD_00711,1973,8221,4155,2926,8598,13712,15836,2857,14561,10650,6558,5779,15173,1737,5391,3788,2131,4571,2321,10962,3883,14773,11756,3668,12104,30083,13663,19754,11612,1325,7445
CNBD_00713,1934,4070,3880,1726,8737,16015,12926,3156,14939,9045,6929,4940,13687,2131,4510,5100,2319,4291,2452,11030,3219,10957,10928,2722,11933,27647,11650,16489,9961,821,6692
CNBD_00716,1904,4621,3365,1440,6860,12760,12094,2224,12308,7445,6332,3766,13037,1740,2923,3947,1743,4487,2134,9140,2720,12615,9086,2240,9946,23653,8925,16079,8847,928,6204
CNBD_00717,1671,4275,3494,1320,7582,11304,10793,2041,11269,7790,6959,3805,11752,1842,3063,3795,2408,3773,2098,9632,2363,10720,8996,1930,9357,23003,7890,15575,8121,779,5822
CNBD_00718,1373,5577,4743,1546,8698,12945,12986,2582,15693,10173,6602,5769,13415,2136,3908,4734,2156,5268,2515,10835,3547,13769,10400,1961,11690,33797,11836,16809,8390,1037,5927
CNBD_00720,1672,5383,3641,2007,8917,15803,12524,2585,10834,8563,5761,4918,12562,1624,3706,4308,1836,3092,1738,9586,3170,10709,9587,2288,11127,26073,8973,15900,9867,823,5753
CNBD_00721,1776,4560,2364,1317,5433,10530,11805,1773,8032,6815,4501,4373,11001,1337,3014,2795,1940,2117,1349,6677,2807,9738,7111,1542,7109,19076,7709,12136,7370,681,5294
CNBD_00723,2513,5603,3761,1697,7093,12672,12214,2022,11482,6516,6837,4484,10507,1669,3706,3007,2017,3440,2650,7666,3209,10105,8318,2167,10582,23321,9246,12412,6912,736,5696
CNBD_00724,1986,6281,2856,1568,6627,13520,11416,2737,11366,8015,6257,3815,12712,1940,3290,3167,1898,3376,1838,10004,3104,11975,9990,2243,8796,21888,11192,14838,9278,834,5352
CNBD_00726,1793,4155,4274,1645,5239,11286,9958,2084,9873,7024,6984,4154,10865,1718,2782,3439,1494,3658,2845,8282,2998,9039,9206,1727,9067,22862,9308,12342,6560,632,4715
CNBD_00727,1843,4609,3452,1072,6494,11692,9471,2365,9877,8322,6933,3811,11060,1570,3245,3044,2010,2843,2515,7587,2349,9945,8221,1538,10188,22032,8370,12644,7527,875,5353
CNBD_00728,2323,5123,4102,1421,5430,11844,11382,2717,11308,8433,8465,4307,11992,1655,2833,3617,2438,3908,2796,7439,3664,10027,8798,2094,9731,20701,9403,12795,7429,656,5307
CNBD_00729,3129,5115,3875,1443,8839,12621,10341,2534,13409,7391,4970,5085,12251,1764,3405,4426,1903,4076,2027,8510,2876,12043,10125,2233,10494,24879,8357,15723,7571,1111,6403
CNBD_00730,2227,6998,3263,1424,8720,13055,13686,1928,11089,8294,5827,5257,12197,1765,3748,4098,1672,3169,1964,9720,3204,10965,8974,2087,12778,27299,9451,16230,10264,905,5383
CNBD_00731,2558,5094,3758,1674,7144,13669,10002,2205,10724,7402,5431,4143,11441,2054,3622,3712,1975,4311,2233,8698,3357,10988,8227,2202,12123,25533,7992,15143,7125,972,5779
CNBD_00732,2592,6591,3307,1502,7816,11369,10440,2642,11603,8711,6389,4551,12426,2100,2429,3894,1875,4183,1974,10391,2937,10915,9135,2587,11349,24690,9980,14376,8409,6,896
CNBD_00733,2538,6057,3839,1183,9167,18716,14614,2288,13146,10229,4909,4843,15213,2047,4675,6060,2236,5901,1846,11600,2916,12590,10901,2107,13913,26809,10144,16861,8924,1011,6405
CNBD_00734,2329,5845,3491,2219,9387,13335,8516,2100,9674,8627,5263,4542,12951,1984,3832,3767,2036,3508,1595,8884,3354,10944,9098,2296,9582,25074,9502,15097,8730,980,5176
CNBD_00735,2480,6862,3267,1508,6393,14020,15025,2658,10026,8460,5125,5277,13202,1700,3563,3541,1731,3283,1561,8586,3455,12382,9539,2535,10144,26894,10726,13323,7863,913,4988
CNBD_00737,2149,6556,4335,1997,9609,14183,13162,2440,12258,9012,7558,4767,12756,1934,3291,4636,2552,4181,3276,10163,3960,12966,8878,2462,10511,29046,8400,18939,10439,1295,6070
CNBD_00738,2512,5752,3682,2240,8255,18454,13859,3794,13248,9262,5999,5006,17947,2375,3317,3823,2062,4921,1813,11772,4043,13298,11705,2719,11670,25559,10436,14059,8593,750,6581
CNBD_00739,2235,4787,3848,1392,8117,14170,12555,2741,14815,9296,5214,4469,15778,1240,2837,3870,2175,4007,1604,8343,3894,9188,11919,2333,11129,23118,9858,14087,8749,811,5827
CNBD_00740,2045,6270,3399,942,8273,13168,12268,3148,11405,8583,7220,4660,15041,2285,3680,4158,2418,4894,2783,10203,3150,13918,10627,2277,9831,27865,9893,16792,9392,1224,6904
CNBD_00741,1551,7437,4124,1215,9425,15035,12653,2896,13961,9251,6622,5962,14662,1796,4157,5011,1522,4681,2447,13217,1985,13276,11693,3369,11791,28055,12739,17791,11583,1001,6436
CNBD_00742,1885,5455,3832,1372,7034,13787,10516,1987,11425,8193,6172,5156,11510,1837,3628,3923,2016,3850,1877,9015,3030,12484,9312,1879,12267,28716,9861,13935,7447,925,6304
CNBD_00743,3893,8581,3406,2181,8110,18658,14808,2745,12792,11099,7433,6532,15744,1958,5040,6471,2657,4689,2116,10202,4649,13949,13709,2508,14446,30398,13939,16533,9321,1054,6905
CNBD_00744,1316,4492,3586,1534,7674,12450,11446,2071,10473,7187,5856,4186,12470,1734,3348,3293,1614,3028,2124,7600,2666,9979,7992,1660,8160,21564,7960,12385,7390,745,4853
CNBD_00745,2977,8575,3136,1933,8293,14485,13149,2980,12552,9153,5747,5130,12981,2129,4737,3771,2066,4314,1741,12992,4422,15466,10928,2470,13176,27430,10576,15966,9839,975,6470
CNBD_00747,2028,5004,3578,1647,6859,15144,12838,2421,11907,8798,5959,4881,15953,1831,3752,3084,2499,3838,2129,8398,3340,13453,10162,2970,12867,27924,10148,17199,7436,872,6285
CNBD_00748,2355,5928,3318,1626,8160,11213,14555,2371,11103,8411,6463,4516,12987,1610,3665,4729,1621,3628,1958,11823,3354,12274,10250,2602,10451,26705,10889,13638,9717,754,5907
CNBD_00750,2698,7348,3581,1448,7506,14374,10926,2646,11570,8133,6213,4859,13771,1741,3287,4139,2010,4036,2871,10532,3216,12222,9640,2228,10123,27655,10109,15658,7792,788,6143
CNBD_00751,2000,6740,3805,1384,8061,14846,12312,2189,11917,8652,4921,4825,14074,1932,3595,4453,2382,3651,1521,9864,3680,11608,10502,2253,10045,26772,11492,13683,8394,807,6145
CNBD_00752,2710,5060,3209,1324,9914,15057,10791,2452,10737,7848,5839,4141,12012,1824,3277,5102,2153,4401,1864,7821,2974,12105,8619,2300,12576,24815,8549,13781,8906,917,6030
CNBD_00753,2283,6225,3248,1522,6618,14434,13482,2210,10314,9404,5720,4852,13188,1545,4620,5081,1877,3807,1665,9014,3172,12030,8862,2385,10581,25684,11544,15716,9506,1098,5957
CNBD_00754,1382,5578,3387,1080,6689,12343,9635,1920,10241,7879,5691,4144,12066,1774,3110,3700,1873,3025,2311,8819,2443,11914,9112,1795,8866,21671,7711,13214,7579,896,5429
CNBD_00756,3378,6932,4185,1065,8768,18940,14158,2713,13236,9453,5889,5354,16543,1913,4066,7075,2396,6750,2182,9672,4232,13423,10411,2979,11930,29307,11147,16619,9488,1093,6960
CNBD_00757,1572,5387,3295,1743,5805,13583,10747,2294,9650,7979,5808,4358,10596,1389,2941,3901,1726,4350,1798,9769,2870,10965,9151,2043,9146,20927,8324,12398,7165,688,5710
CNBD_00758,2087,6652,3006,1484,6624,16080,12333,1839,9726,8571,5661,4819,13320,1978,3070,5712,1864,4323,1237,8879,3937,11572,9106,2352,10348,24679,9448,15501,8288,3,909
CNBD_00759,2236,4535,3144,1897,8306,14937,12712,2000,9860,8134,4682,4807,12388,2160,3587,3693,1999,3115,1879,9392,3227,11713,9177,2833,10791,23154,8043,14337,7550,826,5007
CNBD_00760,1650,7327,4053,1084,6401,14297,8265,2226,12837,8803,6408,5508,13955,1740,4097,4757,1936,4884,1818,10629,3367,12484,10447,2195,13487,29897,11480,15902,9947,816,6244
CNBD_00761,1929,6443,3262,1951,7703,11993,11697,2157,13454,8396,4252,4831,12154,1896,3882,5830,2883,4374,1819,10004,2759,12563,10124,2795,13204,26782,11253,15146,10128,826,6073
CNBD_00762,1898,6902,5028,1078,8733,14038,11467,2413,13756,8984,7407,4683,14914,2385,4463,3849,2002,3663,3106,11328,2621,14165,10034,3217,11785,30196,10040,16577,9909,845,6736
CNBD_00763,1984,5704,3372,1189,7131,12647,9849,1678,11368,7954,4601,4442,11519,1267,3736,4234,1815,3099,1381,7593,3255,11663,9298,2336,9648,22657,9495,12989,8099,638,5244
CNBD_00764,2951,7557,4366,1438,8060,14838,15791,2207,12954,9129,7936,5536,13240,1522,4180,3918,2357,3783,2946,11771,2603,14807,11262,2893,10976,29104,9761,16060,10253,881,6330
CNBD_00766,2464,6733,4263,1314,8731,15730,14105,2336,12195,9595,7032,5997,16104,1825,3719,3872,2252,3784,2152,11798,3291,12987,11613,2247,11522,28523,10421,17044,9784,908,6049
CNBD_00769,1637,5424,3310,1085,6904,13127,8854,1857,9592,7004,6344,4841,7749,1302,3368,3627,1224,3639,2063,7748,2705,10273,7467,1528,10361,22107,8904,10381,7127,734,4418
CNBD_00770,1680,5841,3928,1807,7802,13180,12969,2284,12787,7185,6558,4912,12558,2231,3160,4624,2016,3639,2057,9078,2304,10046,9546,2039,11466,25549,10590,15583,10602,719,5711
CNBD_00771,2434,5435,4196,1647,8955,14413,11420,2654,14482,9670,7221,5173,14581,1833,3717,4263,2135,3307,1877,10585,2894,13633,12311,1711,12509,27702,13098,15112,8843,1033,5891
CNBD_00774,2082,6095,3208,1127,5393,13854,10642,1792,9785,6557,5418,4618,11027,1799,3651,3885,1605,3550,1748,7282,2207,10321,8396,2163,10236,22530,10354,12341,8543,880,5549
CNBD_00775,1217,5083,3969,1242,8862,14121,10596,2521,12063,7775,6483,4958,12455,1857,2611,3730,1944,4641,2235,9904,2768,11403,8379,2871,10219,22126,8418,15911,9097,900,6487
CNBD_00776,2002,6421,4167,1234,7090,13890,11423,2712,11465,7826,6135,4805,13380,2353,3729,3929,2104,4167,2311,9945,2911,13023,9866,2969,10849,26077,11809,15729,9512,1011,5910
CNBD_00777,2568,5931,4287,1242,8828,15190,11289,2286,11866,8765,5614,5493,13739,1548,4317,3840,1762,4314,1958,10846,2893,12499,10294,2841,11562,23663,11205,16130,8275,827,5462
CNBD_00779,1150,5418,3634,1776,6601,13693,14365,2500,11232,7493,6202,4041,12571,1876,3436,3399,2109,4487,2387,9850,2870,11154,9807,1899,11198,25086,9893,16148,8860,801,5853
CNBD_00782,627,5761,2838,1374,7235,11400,10668,1976,11239,8736,6585,4685,10725,1650,4000,3679,2509,5499,1552,8128,2407,11608,11304,1858,10369,26110,9588,13885,8341,810,6450
CNBD_00784,3428,8245,4922,1573,7895,19559,11863,2213,14035,9341,7812,6232,16653,2039,3828,4296,2816,4243,3065,11734,4451,13846,9657,2573,14726,29226,11880,17569,9566,1075,5745
CNBD_00786,1618,4788,4454,1041,6526,11388,9399,2966,11656,7212,7835,4535,10915,1388,3193,3539,2011,3696,2812,8918,2665,10592,10129,1060,12288,22895,9654,12824,7805,786,5167
CNBD_00787,1848,4719,4028,1421,6354,13121,10708,2220,11464,6201,6869,4667,10037,1670,2814,3507,2045,3420,3103,9699,3064,11482,11270,2103,10490,23309,10756,13020,9074,833,5061
CNBD_00788,2076,5960,3646,1671,7881,15100,11833,2638,11454,7295,6156,4466,10872,2004,4437,5752,1526,5345,2157,10643,2923,11751,10485,2699,11736,26216,11283,14984,8370,1007,6132
CNBD_00789,1786,4861,3650,851,6150,11934,9587,1951,12170,7451,6181,4307,11400,1554,3088,3178,1801,3196,1883,9510,2668,10994,8526,1892,9928,22002,9487,13119,7310,705,5522
CNBD_00790,2517,4428,3202,1339,6937,12132,10290,2073,10629,7092,6712,4217,11081,1845,3226,4496,1871,3473,2472,8937,2988,9951,8937,2091,9681,22109,9553,12595,7552,705,5060
CNBD_00791,1164,4934,5348,1345,7784,12549,11371,2644,12558,6218,7318,4674,10543,2052,3261,4650,2146,4113,2938,9161,2067,9358,10048,2029,10454,22715,11545,13681,7396,655,4734
CNBD_00792,1953,4894,4080,1019,6134,11769,9667,2080,11474,7403,6928,4567,12406,1543,3464,3425,2125,2868,2361,9364,2537,10054,8873,1532,9136,23076,10394,12791,8833,824,4762
CNBD_00794,1507,5785,3953,1331,5879,9625,11183,2046,12024,7398,6066,4443,10854,2168,3453,3905,2237,3684,1772,8121,2678,9629,8246,1404,9959,23262,9463,14649,8853,731,5319
CNBD_00795,2018,5687,4384,1242,7235,15062,9426,2056,13935,6770,6332,4958,11961,1908,3605,3913,1809,3794,2080,9414,2986,9715,9295,2104,9323,23211,9927,14234,7659,903,5349
CNBD_00796,2811,5837,4014,1254,5264,12915,12608,2076,10251,7295,5311,5131,12208,1672,3180,4640,1995,4190,1817,9039,3325,11981,9802,2682,9006,21325,10667,13048,8546,3,969
