subject_ID,caudalanteriorcingulate,caudalmiddlefrontal,cuneus,entorhinal,fusiform,inferiorparietal,inferiortemporal,isthmuscingulate,lateraloccipital,lateralorbitofrontal,lingual,medialorbitofrontal,middletemporal,parahippocampal,paracentral,parsopercularis,parsorbitalis,parstriangularis,pericalcarine,postcentral,posteriorcingulate,precentral,precuneus,rostralanteriorcingulate,rostralmiddlefrontal,superiorfrontal,superiorparietal,superiortemporal,supramarginal,transversetemporal,insula
CNBD_00743,3727,8073,4090,1647,8966,15515,15883,3104,12210,11560,6934,6420,17723,2088,5780,3828,2179,3754,2361,13353,4098,14450,11235,5248,17184,30127,12078,17961,11222,1465,7136
CNBD_00744,2776,4297,4109,1507,7426,8148,10895,2073,9754,7910,5049,5089,12101,1629,3152,5078,2036,5364,1778,8219,2614,7748,7042,3079,13733,21925,6528,11825,4282,878,4929
CNBD_00745,3453,8713,3663,1719,7253,14617,15184,2708,12084,9564,5335,4753,12374,1332,4840,4124,1947,4640,1281,11754,2943,14751,10778,4478,12244,26059,11684,16319,9767,881,6364
CNBD_00747,2447,7179,3453,1717,8211,12999,12394,2451,13397,9991,6943,5466,12272,2205,3759,3866,2120,3738,1510,10058,3558,14006,8959,2732,11422,24527,9885,15651,7890,1165,6100
CNBD_00748,2407,6423,3229,3139,7787,11325,11863,2819,11294,7684,6052,4917,11958,2401,3474,4119,1887,3794,1626,9520,3463,12508,8691,3561,12213,23422,11438,15299,9477,1045,5838
CNBD_00750,2691,8117,4055,2034,7841,12383,11643,2756,10864,8522,5487,4920,11527,1971,3749,3640,2276,4214,2861,9571,2921,12642,9049,3365,10788,22942,10753,15022,10021,1105,5784
CNBD_00751,2849,6072,3831,1337,7312,13670,11394,2865,10353,8275,5852,4883,13915,2302,4030,3402,1967,3349,1799,10478,3676,12922,9474,3259,9952,26915,11007,15842,10394,972,5632
CNBD_00752,2253,6077,2787,1442,7799,12899,11208,2794,11449,8750,5660,4693,12985,1930,3938,4128,1887,4119,1490,8522,3055,12642,8289,2492,12857,24718,8498,16185,10086,1120,5632
CNBD_00753,2297,7086,3253,1784,7088,11690,12118,2712,11345,9464,5260,4806,13734,2260,3594,3301,1788,2914,1706,9433,3942,13346,9002,3826,10204,24174,11468,15243,10922,1418,5936
CNBD_00754,1907,5590,3284,1220,6221,9189,10889,1731,9021,8011,5162,3353,11583,1916,3777,3669,1723,3071,1564,9116,2327,12345,8191,2434,8514,20138,8932,13019,8739,1029,4968
CNBD_00756,2883,7825,3986,1986,8719,12762,16153,2709,12393,10108,6144,5349,18194,1997,4086,5286,2448,5695,2073,11057,3669,14616,10215,3536,15014,26067,11148,17592,13813,1408,6718
CNBD_00757,2320,5715,3235,1467,8050,12054,8579,2195,10234,7825,4464,4207,10567,1712,4176,3371,1530,3526,1406,8972,2928,11925,7977,2498,9351,20854,10431,14489,6980,1177,5268
CNBD_00758,2570,5427,3135,1643,7926,11004,13014,2130,10551,8323,5520,4883,13542,1967,4566,3877,2253,3676,1061,9643,4041,13204,7406,3451,10444,23985,9103,15916,10211,1129,5354
CNBD_00759,2741,5569,3713,2143,8003,12832,13248,2294,10345,8042,4967,4619,13345,2333,3725,3529,1597,3563,1278,9098,3550,11626,7878,3106,9992,21990,8273,14845,8574,982,5039
CNBD_00760,3107,8164,4152,1355,6468,11420,9137,2874,14680,7147,5160,5444,13958,1557,4356,4518,1561,5273,1615,11664,3745,13928,10424,3634,13416,25472,12578,16458,10765,1256,6188
CNBD_00761,2634,5916,3246,1207,7709,10909,9806,2063,11862,8920,6196,5282,12217,1923,4578,3213,2200,5111,1777,11915,2748,13820,9151,3477,11360,27894,10062,14813,10042,894,5521
CNBD_00762,3049,7814,4702,1673,8679,9528,12248,2675,14444,9644,6715,4971,14526,1984,4275,4310,1677,4072,2080,11716,3075,15824,9317,3992,11969,25224,11278,15397,10739,1194,6323
CNBD_00763,2741,6204,3637,1207,6531,10969,8365,1991,11901,7456,5293,4903,10939,1734,3862,4152,1716,3804,1179,10910,2548,12648,8774,2707,9898,21481,9601,13052,6934,1023,5009
CNBD_00764,2858,6800,4221,1481,7998,14424,13160,2987,11938,9107,7214,6057,10526,1686,3543,5116,2285,5354,2452,12906,2935,16115,9664,3599,10640,24130,11403,19051,10300,2157,6406
CNBD_00766,2963,6185,4825,1676,8342,14574,12502,2654,13935,9577,6308,5611,17062,1908,4631,3181,2491,4072,1992,11742,2831,13062,9872,3385,11885,26838,9138,18228,9885,1064,6112
CNBD_00769,2948,5560,3207,1106,4875,8391,9098,2515,9615,6253,5490,5473,9348,1417,4168,4280,1763,3759,2085,7886,3173,10043,8254,3410,10554,22597,8395,12660,7193,829,5210
CNBD_00770,3615,7373,3523,1474,7596,12859,13049,2807,12967,7129,6117,4947,13448,2071,3250,4026,1674,3923,1825,9493,3326,11867,9323,3718,9934,22221,10621,16576,10549,1372,5723
CNBD_00771,2678,6869,4678,1657,8885,14553,12303,2516,14837,7812,7082,5198,12034,2190,4342,3568,2369,3795,2009,12362,3156,14745,10668,3350,12520,24707,12649,15271,7987,1320,5864
CNBD_00774,2088,5345,3422,1063,4947,10512,9807,1975,9369,6725,5312,4904,11332,1941,3176,3204,1845,4956,1557,7693,2422,9467,7770,2737,11345,20919,9196,13563,9496,979,5127
CNBD_00775,2222,5563,4025,1147,8468,12437,11338,2177,12546,7113,7708,4655,10832,1964,3741,3035,1590,3960,2136,11187,2938,12138,7265,3087,9954,22504,7609,16180,9040,1066,5943
CNBD_00776,2313,7343,3401,615,5860,13835,13493,2554,11848,8283,6177,5108,13719,2192,3008,4474,1715,4551,1835,10510,2885,12181,9557,2996,11247,23771,11677,17553,8598,1075,5634
CNBD_00777,2725,5715,3886,1622,8138,13554,11637,2218,12417,8666,6395,5732,13835,2148,4153,4422,2121,4861,2232,11106,3825,12471,10010,3532,12480,21618,10718,16939,9091,1070,5262
CNBD_00779,2330,5686,4447,1393,7322,10160,10275,2545,10965,6970,5866,5107,10664,1789,3237,3950,1777,4040,2077,11364,3127,11312,9008,2796,11669,22360,9551,16923,11762,1384,6122
CNBD_00782,1864,6639,3215,1335,7365,11101,8122,2167,12657,8146,6253,4880,8408,1807,4221,3347,2551,4084,1257,9238,2429,12250,9705,2451,10803,24544,9762,15068,7934,1370,6067
CNBD_00784,3733,7453,4816,1750,7704,15463,10854,3057,14447,8943,7027,6288,14995,1883,3898,3879,2638,4410,2497,12536,4077,13114,9753,4254,15856,27630,11822,16605,11630,1187,5648
CNBD_00786,2462,5121,4221,1103,7848,10097,9646,1961,12774,6860,6512,4314,10790,1538,3795,3752,1995,3948,2126,9239,2719,11734,8992,2975,9714,21248,11362,13300,7192,935,5041
CNBD_00787,2322,5319,5001,1798,7236,11702,9419,2454,11753,6545,6740,5044,10671,1736,3171,2759,1749,3624,2531,9744,3177,10612,8977,2708,10049,22721,10753,13692,9317,1095,4949
CNBD_00788,3161,5542,3706,1552,6665,11231,9334,2123,10688,7844,5442,5642,11261,2235,4455,3954,2112,4015,1609,11835,2767,14740,10165,3396,11086,24598,11606,18225,8872,1306,5760
CNBD_00789,2013,5132,3172,1191,6365,11111,9847,2208,12037,5881,6662,5036,10616,1679,3090,3530,1961,4164,2066,9309,2779,10330,7606,2578,10308,21474,9657,13509,7850,796,5453
CNBD_00790,2507,5136,3412,1327,6593,11754,8964,2341,11685,7269,5206,3915,10814,2075,3048,3656,1589,3849,1912,9204,2749,10345,8526,2386,9906,20566,10063,12908,8237,1112,5094
CNBD_00791,2320,4982,4975,1260,5508,11425,10340,2406,12198,6605,6159,4278,10308,1999,3292,3917,1515,4671,2743,9775,2774,10749,9931,2533,11466,20630,11125,15790,8765,1252,5186
CNBD_00792,1939,4884,4328,947,7196,10138,8870,1987,12119,7932,5760,4347,11587,1784,4037,3330,1638,3818,1853,10058,2625,11088,9565,2032,11331,20847,9541,12842,9461,946,4836
CNBD_00794,2384,5682,3247,1333,5527,11398,11849,2287,11001,7721,5488,4811,10176,1966,3836,3108,2005,3240,1619,10045,2584,11515,7974,3311,10284,19775,8958,14940,8310,1201,5009
CNBD_00795,2364,5755,5040,1445,6490,10917,10192,2300,12976,6827,5961,4606,13407,2009,3571,3854,1680,2972,2036,10090,2548,11193,8203,2495,8755,21147,10997,14532,8619,1125,5098
CNBD_00796,2767,5608,3817,1287,6375,12615,11531,2105,10637,7739,5338,4375,10706,1558,3717,4315,1939,3674,1620,9147,2989,12151,8861,3465,9456,22829,11323,12481,8504,1008,4867
CNBD_00797,1982,5625,3621,1539,7106,9878,10285,2304,12340,7946,5884,4829,11960,1764,2965,3266,1643,3653,1577,10091,2776,10427,8002,2884,8885,20642,10419,14055,7806,917,5250
CNBD_00798,2763,6062,3966,1649,8602,12113,11159,2107,10532,8138,6526,5269,14109,1551,4049,4176,2022,4511,1501,9582,3320,12806,9233,2809,9899,21542,9831,15058,9014,1015,6302
CNBD_00799,3310,6721,5561,1455,6763,8708,10645,2662,11376,8768,8053,4848,11166,1951,3734,4737,1847,5386,2341,10620,4069,11615,7840,3009,11232,24392,9683,14469,9827,1220,6090
CNBD_00800,3082,7252,4941,1103,7459,12457,8823,3804,13028,6160,6784,4591,10062,1883,3853,3549,2008,4217,2729,10127,3373,13692,10490,2957,10898,25475,10849,18387,10172,1446,5953
CNBD_00801,3036,5618,3035,1431,6790,12192,12602,2169,12759,8525,6009,5180,12334,1771,4119,3831,2114,3987,1555,11270,3204,11687,7631,3203,10967,21860,10560,16115,9684,1077,5561
CNBD_00802,2186,5898,3500,1200,5032,9940,8376,2151,11462,6961,6165,4355,10606,1531,3198,3653,1770,3168,1461,8746,2367,11695,8249,3058,10187,18085,9288,12956,7962,1052,4822
CNBD_00803,1889,4723,3594,1161,7860,12729,10767,2108,10519,8545,5687,5702,12128,1636,4275,3942,2160,3923,1464,8762,2768,12452,10009,2622,9342,21879,9679,14752,10332,1373,5334
CNBD_00841,2336,5686,4841,1895,8824,12553,14265,2896,14741,8078,7077,4560,12645,1965,3675,4601,2054,5031,1988,10184,2650,12479,10417,3084,11559,19536,10979,16511,12605,1276,6069
CNBD_00842,2501,5735,4178,755,7876,9929,8666,2410,11683,7679,7797,4220,12365,2330,3838,3873,1768,4109,2336,10345,3270,11288,7841,3555,8751,21467,10519,14376,9174,1198,5381
CNBD_00844,2785,5752,3588,1727,5910,11512,12387,2461,11426,8390,5514,4361,13429,1677,4020,4526,1800,5172,1813,8923,3143,10515,7864,3742,12117,20888,8819,17542,10880,1298,6369
CNBD_00845,2717,4908,3525,3488,6996,12042,12409,2460,16699,8412,6567,5028,12557,2158,3845,3645,2131,3890,1420,10850,2990,11493,8522,2835,10402,22302,11490,16939,9876,1351,6007
CNBD_00846,2479,5960,4587,1705,8085,10583,12324,1932,10823,7535,5279,4533,11863,2220,3170,4120,1794,4504,1953,10829,2945,12405,7546,2779,10399,21769,8651,18105,9964,1170,5864
CNBD_00847,2722,4625,4128,1436,7357,11881,13135,2118,11817,8457,5373,4429,12871,2119,3528,4005,1887,4476,1637,10485,3502,10328,8963,3155,9503,21575,11715,17707,12301,1171,6029
CNBD_00848,2792,6782,4058,2132,8664,10495,14063,2215,14060,8398,5777,5007,12678,2344,3582,3667,2150,4666,1609,12176,3329,11998,8857,3836,9984,22136,10781,18578,13022,1603,5902
CNBD_00849,2545,6889,4447,1816,8315,14672,11604,2365,14314,9435,7222,5209,16287,2060,3475,4458,2026,5285,2018,10843,2747,12645,9917,3888,12064,25435,10298,15896,10860,1127,5491
CNBD_00850,2370,6046,3418,875,6217,11647,9671,2239,11606,7545,6284,4654,10682,1665,3568,3594,1418,3219,1655,10167,2395,11815,7944,2763,9269,21558,9274,14932,8984,1144,5113
CNBD_00851,3157,7187,3888,1783,7793,14365,14332,2607,13197,9832,6582,5442,16495,1706,4001,4670,2114,4428,1428,12458,3984,16219,9489,3616,13435,25567,11366,18650,14145,1715,7253
CNBD_00852,2673,7266,4116,1606,9120,12998,13262,2197,14327,9882,6428,5777,15069,2210,3750,4911,1875,4941,2073,10916,3417,12713,8494,3163,12636,26479,9466,17877,11254,1414,6282
CNBD_00853,3405,10089,3998,1876,9607,18322,14923,3681,17443,11295,5709,5925,17726,2351,3836,3886,2029,4694,1900,13058,3997,14469,13291,4891,14159,26649,13234,18667,15202,1323,6713
CNBD_00854,2968,5771,4569,1256,9058,13599,12896,2892,12984,10510,7449,5591,16725,1761,3361,4799,2365,4354,2379,9653,2870,12249,8534,4513,12422,23351,10518,19197,12120,1134,7021
CNBD_00855,2808,6576,3614,1165,8018,12501,13040,2450,13562,9622,5401,4589,12755,2221,3099,3193,2133,3429,2063,9785,3338,12437,9062,3920,9709,22344,10735,19921,9420,1379,6236
CNBD_00857,3266,6350,3842,1864,7458,12912,12056,2583,12401,9362,5465,5231,14417,1727,2947,4186,1872,3864,1712,13370,2945,12900,10039,3402,10938,23117,9663,17373,8730,1106,5504
CNBD_00858,2796,5511,4328,2971,8809,11008,14081,2624,12580,9449,5435,5107,14675,2300,3344,3532,2309,4673,1498,11808,2898,14145,8777,3401,11012,22961,10719,17450,10289,1180,6765
CNBD_00859,2634,6911,4103,1595,5563,10253,9265,2149,10427,7358,6226,3915,9729,1874,4390,3495,1812,3584,2175,10425,3135,13100,8245,2810,10705,23287,9140,14230,9381,908,5962
CNBD_00861,3118,3513,2814,1138,4483,4919,7320,235,6971,5706,1787,3163,5247,1282,2785,1933,1373,2369,1538,8003,2089,5899,7022,3492,7072,15223,8580,5134,4686,487,2131
CNBD_00863,3314,6920,4675,1487,8319,13059,11397,2571,11212,8194,7434,4845,13375,1863,4404,4189,1631,3334,2198,11664,3271,14199,10691,3181,12727,24190,13395,14977,9718,913,5572
CNBD_00864,3188,6039,5437,1209,6821,13550,12166,2950,13666,9564,7000,5527,16104,1907,4925,5040,1960,4251,3050,12595,3625,15196,10796,4082,11912,26664,13383,19909,12590,1702,6055
CNBD_00866,2057,5956,4452,1521,6077,10836,11141,2501,11667,7585,6523,4060,12981,1722,3089,3658,1683,3760,1822,10378,2456,10813,9089,3279,11755,20529,10212,16136,10403,958,5319
CNBD_00867,2698,7498,3823,1751,8152,11396,11546,2360,13549,8854,6049,4384,14792,1977,4239,5028,2177,4684,1984,11082,3475,13062,9465,2933,11256,26930,11535,16931,9053,1412,6671
CNBD_00868,2850,6465,4060,1900,10117,12521,13621,2307,14150,8637,5668,4598,14977,1910,3402,4388,2243,4329,1520,10074,2864,11823,9197,3195,11903,22760,9866,16857,9536,1341,6119
CNBD_00871,3112,5200,4357,1274,7282,13980,12847,2337,11317,9121,5074,4672,14048,1588,4540,4288,2192,4399,1872,13576,3773,13221,9442,2790,12303,23929,12058,17261,11161,1271,5794
CNBD_00872,3203,6022,4667,2028,7335,14807,15225,2323,13651,9584,6851,5539,14837,2004,3287,3672,2174,3920,2252,10608,3415,13191,9672,4133,13098,21641,13483,16651,9931,911,5642
CNBD_00873,2768,7548,4091,2078,9511,14984,14730,2651,14004,9060,6036,4819,14166,1917,3800,3613,1951,3368,1795,11504,3233,12832,10963,2790,14655,23760,11956,16499,12247,1236,6017
CNBD_00874,2549,5579,3709,1570,8579,13438,13457,2416,12199,9449,4922,4771,12979,1679,3927,3397,2033,3838,1283,11576,3972,14472,8512,2990,10076,22870,11721,15353,9821,1227,5732
CNBD_00875,3109,5221,4775,1852,7686,13121,13279,1684,11750,8406,5271,5640,13827,1737,4214,4304,2257,4481,1883,12179,2917,12939,7930,3402,10557,24979,9695,18769,10610,1162,5769
CNBD_00876,2582,6299,4112,2017,10586,13352,11343,2489,13143,8183,6924,5038,13385,2128,3462,3903,1629,4018,1787,10425,2729,12323,10139,3141,10685,22094,10800,15575,11540,920,6082
CNBD_00877,2601,6118,3790,2158,7538,14927,14890,2600,12979,8546,5624,5192,13670,1806,4150,4222,1943,3688,2137,10654,3899,12927,9916,3853,10794,23718,12095,15597,10205,1224,6108
CNBD_00879,2723,6251,4968,1562,6368,10630,11135,2190,10721,7600,6908,5068,12460,1824,3562,3742,2025,3667,2552,9852,2848,12392,8576,3171,10271,21474,11138,13333,7881,924,5047
CNBD_00881,2639,6860,4062,1560,6717,11007,10490,2615,11044,8295,6270,4866,10495,2066,4320,4828,1968,5387,1812,11023,2752,12457,9896,2547,9834,22971,11123,15725,10163,1143,5989
CNBD_00882,3700,8815,4088,1851,8529,13311,14695,2117,11882,10928,5293,6508,14267,2111,4528,4825,2251,5618,1747,14332,3461,14717,11140,3797,15675,27833,13069,19138,13187,1347,7198
CNBD_00884,2474,6366,4752,1632,7364,12140,10885,2187,13233,8134,6408,4145,15125,1996,4459,4054,1730,3720,2223,10785,2781,13213,9660,3176,10774,24138,10595,17126,9368,1093,5676
CNBD_00885,1944,6807,3535,1447,6541,10958,11535,2866,11654,8163,6216,4998,11110,1808,4265,4350,1970,3088,2021,11100,2644,14063,10232,3158,9924,21916,9434,14915,10854,1406,5580
CNBD_00886,2438,6681,3659,1663,8143,12943,11609,2758,12815,8229,5108,4649,11977,2017,4805,5138,1989,4896,1621,10269,2155,14097,10128,2925,10650,26289,11559,15959,11207,1091,5489
CNBD_00887,4596,8961,4432,2334,9940,15816,14199,2780,15148,10839,6440,5671,16251,2748,5875,4456,2673,4308,1846,14175,4065,15712,10091,4620,15158,28413,11890,21215,11635,1507,6973
CNBD_00888,3013,6602,3616,1438,7646,11516,10687,2040,11073,8069,5336,4872,13505,1821,3555,3714,1873,3740,1392,9800,2997,11470,8227,3389,10208,21442,8311,14794,8465,1115,5439
CNBD_00889,2923,5662,4090,1321,7750,13038,11849,3037,13473,9117,8572,5468,13309,2165,4040,3586,1856,3689,3025,11641,3395,13514,10215,2752,12315,24746,10934,17837,11544,1262,5894
CNBD_00890,1858,5776,3303,1465,6526,10946,8705,2192,10099,6765,5370,4235,10056,2099,3960,3962,1869,3972,2054,10720,2032,12597,9244,2152,9710,19450,9037,13859,8687,877,4838
CNBD_00891,2218,4639,3405,1308,7152,10928,10323,2037,9657,7122,5678,4210,10516,2468,3698,3067,1737,2794,1572,8548,2286,12415,8466,2623,9552,20190,9971,16422,9507,1038,5017
CNBD_00892,3120,6634,3695,1673,9383,12339,11810,1959,13773,8508,5875,4814,13659,1853,3159,2841,2061,3401,2506,10934,2687,12154,8431,3594,10960,24438,10196,15978,9434,953,5837
CNBD_00893,2739,5436,4388,2152,8294,12932,13978,2010,13405,9129,7852,5173,13803,2592,5017,5017,2080,4503,2252,12061,2968,12996,10009,4009,11226,25893,12327,17712,11385,1011,5428
CNBD_00894,2609,4886,4373,1301,6412,11022,10879,2724,11931,6155,4867,5549,11456,1698,3105,2943,1668,4072,1765,9380,3012,12339,8461,2756,11233,24096,11384,16106,10169,1065,5763
CNBD_00895,2658,6652,3641,1737,7946,11656,12437,2863,10172,8200,6313,5215,14078,1829,3546,3290,1729,4039,2530,9447,3264,13883,9135,3237,10653,23482,11768,16320,9140,1242,6471
CNBD_00896,3618,5633,3717,1378,7734,15225,13376,2226,11826,8640,6429,5263,13642,2050,4333,3964,2083,4126,2215,11665,2592,12928,9529,4317,11348,21390,12132,15835,9002,1028,5413
CNBD_00897,3345,8273,4116,1643,8377,10696,12893,2866,11700,9072,7015,4639,11284,1625,4284,4309,2039,4610,2659,11001,3113,13763,9056,3317,12034,22292,10707,17994,10911,1004,5994
CNBD_00898,2948,7824,4051,1503,6826,10312,10863,2241,11373,7977,5161,5022,11955,2197,4164,4396,1637,3353,1763,10099,3570,12580,10039,2851,11043,25131,10981,14270,12128,1204,5608
CNBD_00899,3370,7138,4654,494,8066,14364,11976,2180,11983,9513,7462,5219,16080,1844,4472,4742,2593,4237,2173,11080,3684,13527,9729,3766,13281,25970,11046,15754,10894,988,6444
CNBD_00900,3012,6107,3599,1227,8006,14170,14937,2454,12011,9804,5189,5702,13831,2013,4346,4498,1953,4810,1535,11207,3394,12260,10542,3760,12921,24610,10971,19150,11628,1277,6289
CNBD_00901,2069,5683,3890,986,6278,10474,10749,2373,11796,7283,5770,4939,11606,1657,3462,5059,1914,5020,2109,9436,3167,11039,8142,3129,9290,21719,8434,14377,9618,982,5267
CNBD_00902,2653,5540,3669,965,7209,11783,11822,2404,13447,9264,5495,5443,13132,2230,4104,5125,2207,4993,1761,10149,3553,13640,8747,2303,10876,23263,10607,16832,10998,1207,6442
CNBD_00904,2696,6096,3339,1442,7787,10467,12720,2289,11564,8973,7366,5456,11238,1786,3479,4502,1934,3608,1568,9283,2949,11631,8776,3889,10678,22119,9864,13170,10486,997,5177
CNBD_00905,3186,5267,4106,1481,7010,12869,13039,2385,12340,8873,6040,5184,17344,1634,4716,4742,2430,4578,1874,11115,3036,12975,10196,3534,12570,24512,10870,13677,9698,739,5821
CNBD_00907,2145,5464,3662,1341,7046,12762,10842,2234,10096,7439,7148,4348,13764,1737,3581,3961,1519,4333,2472,10913,2828,11221,9133,2342,11080,23015,10049,15717,9425,1121,5415
CNBD_00909,2354,4978,2872,1243,6125,9817,10007,2059,9859,6279,4282,4145,10408,1564,3253,3315,1744,3144,1253,9269,2994,10587,7380,2812,9347,18712,8539,13386,7664,1033,4634
CNBD_00910,2583,5534,2735,1372,7514,14136,10326,2139,10286,7335,5655,4852,11901,1996,3802,3953,1980,3585,1346,11866,3262,13860,8218,3092,8394,21822,10327,15553,10591,1027,5791
CNBD_00911,3594,7076,3783,1557,8653,12026,12865,2019,13829,8918,5321,5212,13775,2252,4347,4103,1694,5361,1721,11595,2755,14414,10054,3979,12004,25165,12165,17955,10196,1335,5891
CNBD_00912,2324,6250,3468,1960,6810,8902,12182,2297,10664,7559,4768,4108,10479,1975,3102,3813,2138,3766,1514,8999,2444,13909,7677,3377,9068,21370,10678,14679,8864,995,5418
CNBD_00913,2274,5727,3398,1142,5211,11497,11318,2088,9086,6874,4569,4454,11410,1341,3430,4057,1396,3841,1550,9151,2634,10907,7945,2965,8539,17856,9649,13171,8075,1025,5101
CNBD_00916,3809,6812,3732,1810,9497,14831,12229,2461,13088,8592,5671,5626,14412,2166,4913,4499,1860,4576,2022,12381,3653,13146,10020,3809,11764,21774,11572,16964,10142,1115,5720
CNBD_00917,2604,5723,4386,1409,7358,13180,13431,2752,11500,8712,5705,5044,15871,1916,4205,3839,2163,4958,2290,10796,2774,12626,10597,3502,11029,22086,12736,14648,11562,807,6005
CNBD_00919,1954,5945,3867,1437,6547,10579,9653,2018,13115,6797,5497,3812,10295,2202,3486,2637,1844,3236,2359,8750,2475,11319,7832,2535,9262,20000,8679,13239,6756,900,5442
CNBD_00920,2281,6408,3807,1565,8139,12157,11485,2216,10388,8343,5643,5075,12160,1664,4425,4109,1854,4367,2263,10186,3039,13680,10025,3470,10347,22432,11349,16248,8187,1208,5828
CNBD_00921,2793,6665,3252,1733,7488,12171,12723,2640,10765,8191,6443,5405,12341,2437,3686,4753,2088,3678,1905,11106,3162,12371,9878,3455,12188,20660,10258,14591,8049,753,5700
CNBD_00922,3197,6890,3462,1593,7253,9375,12093,3013,10846,9283,6861,5443,11982,1878,4031,4208,2026,4523,1937,10176,3834,12814,10262,3701,11652,21482,11502,14467,8628,927,5833
CNBD_00923,2095,4983,4280,1533,7619,12138,10345,2107,13257,7143,6040,4238,10668,1875,4409,2842,1905,4782,2495,10693,3422,11528,9671,3162,10125,21521,11127,15001,8810,1222,5254
CNBD_00924,2028,5616,4130,1158,5849,11187,10344,1698,11529,7501,4965,4676,11554,1709,4380,3468,1668,3819,2042,10130,2644,12835,8534,1692,9843,23639,9535,15414,7737,1305,5533
CNBD_00925,2076,6075,3341,1630,5642,10267,11154,1890,9664,7706,4825,4617,11484,1892,3415,3908,1656,3191,2084,8952,1852,11146,7364,3015,10635,20043,9236,12353,9261,759,4581
CNBD_00926,2599,5444,3773,1327,6396,11417,9331,2030,12502,7606,6408,4732,12584,1703,3859,3329,1904,3048,2414,8931,2982,12364,8944,3099,8991,19856,10946,14284,9277,1019,4999
CNBD_00927,3331,6578,4161,1231,7281,10854,12686,2325,10933,8609,5511,5120,13943,2351,4084,4299,2082,4721,2152,11966,3502,13582,8407,3469,9711,21601,8496,16582,9491,1102,5851
CNBD_00928,2214,5665,4889,1679,8294,10976,15593,2226,11061,9337,6516,4860,12046,2253,3906,4344,2193,4470,2864,11297,3004,13760,8903,2685,11042,23300,10946,15511,10479,1403,6143
CNBD_00929,3320,7721,4774,2031,7814,13788,12648,2752,16232,9158,7427,5241,13648,2566,4876,3597,2501,3521,2672,13571,4042,15914,9741,3061,11408,27152,10295,17104,11994,1410,6390
CNBD_00930,3424,6230,4256,1187,8216,12653,12272,2486,10959,7101,6255,4718,14794,2042,4343,3929,1758,3793,2356,10768,3508,11928,8449,3496,11031,20994,9519,16105,8635,1000,5516
CNBD_00931,3367,5956,4130,1394,6891,12107,11934,2575,13549,9154,6104,5415,12764,1943,5175,3406,1851,4419,1964,11545,3469,14632,10801,4213,10371,24750,11606,16657,12285,920,5512
CNBD_00932,2990,5596,4582,1756,7555,11559,10441,2318,15343,8029,5816,4866,13244,2010,3840,3271,2023,4433,2010,10695,3097,12670,7516,3632,10336,22835,9197,15533,8733,1154,5507
CNBD_00933,2874,5274,3908,1495,7380,11917,12375,2413,11181,7635,5921,4818,11770,1989,4082,4238,1735,4124,2267,9678,3044,11880,9446,2854,10954,21865,10350,14465,9670,857,5243
CNBD_00934,2849,6168,4201,1415,8703,12913,11581,2391,12118,8179,6391,4836,13491,1648,3156,3906,2300,3682,1913,11511,3555,12915,8861,3672,10570,23930,10164,17780,10907,1196,6040
CNBD_00935,2599,5788,3982,1527,6843,12136,11945,2294,12333,7346,6404,4154,13223,1902,4758,3554,1448,4296,1895,11519,2496,12642,9177,2920,10204,24056,10165,15343,10403,1238,5906
CNBD_00936,2720,6511,3756,1671,6457,9760,9714,2476,10464,8135,5762,4337,9795,1930,3666,3416,1868,4322,1793,8717,3246,11903,8054,3276,10933,22117,10713,15732,9945,1354,6467
CNBD_00940,2686,5809,3547,1334,7968,11376,12037,2284,11130,7683,4670,4795,12043,2018,3804,3379,1737,4074,1634,10748,3246,11658,8944,3054,10121,20459,10512,15639,10305,1070,5155
CNBD_00941,2548,5435,3893,1800,8619,14253,13876,2210,13933,8811,7043,5428,14126,2121,3986,4483,2212,3722,2453,13631,3585,12887,10739,3229,10256,24005,11751,15476,9894,1087,5486
CNBD_00942,3044,6389,4060,1022,9836,14625,11725,2861,12235,9786,6559,5514,15683,1725,5123,5026,1656,3871,1869,13253,4165,15257,10329,3699,11168,27089,12687,18250,13259,1069,5720
CNBD_00943,2719,6598,4218,991,7121,11223,11299,2908,12033,6512,5840,5586,12726,1736,4110,4338,1616,4297,2300,13632,3047,13652,10617,2536,9175,26639,11241,16324,12151,1345,6615
CNBD_00944,3101,6014,3667,1524,7511,11149,10214,2604,12336,8900,5118,4827,13468,2011,4346,3802,2125,4185,1683,12013,3623,12050,8965,3750,10553,20423,10092,16347,11208,1213,5838
CNBD_00945,2727,7080,4318,2016,7733,11669,12028,2401,11948,8406,6947,5002,12316,2054,3380,4041,1875,3898,2862,12024,3184,14277,8522,3600,10526,23085,11406,14581,8030,973,5559
CNBD_00946,2449,6182,5136,1733,8862,13434,12203,3190,15202,8460,6796,4939,14891,2331,5056,3637,2130,3297,1967,12583,2981,15380,10625,3302,9879,26813,12459,15825,11429,1115,5599
CNBD_00947,1819,5931,3884,1500,7335,12185,10371,2531,11821,7838,6304,4257,12962,2205,4007,3997,1939,4979,1943,9339,3312,11184,10101,3043,10129,23292,11309,13180,8383,982,5581
CNBD_00949,3484,6377,3798,1636,7623,14999,11776,2034,12114,9049,5765,5226,12555,1603,5357,4431,2022,5065,1429,12377,3295,12894,9707,4081,12007,25787,9427,17865,11076,1714,6140
